school,applicant
纽卡斯尔大学媒体与公共关系文学硕士,"吉林外国语大学, 人力资源管理, 一年工作经验，GPA3.28，无语言成绩"
诺丁汉大学理疗（促进神经肌肉骨骼实践）理学硕士,"南方医科大学, 康复治疗学, 大四，GPA3.26，无语言成绩"
南安普顿大学英语教育/对外英语教学文学硕士,"上海体育学院, 英语, 大四，GPA83.06，无语言成绩"
伯明翰大学应用语言学文学硕士,"江苏师范大学, 翻译, 大四，GPA84.35，无语言成绩"
南安普顿大学英语教育/对外英语教学文学硕士,"常州工学院, 商务英语, 大四，GPA86.38，无语言成绩"
南安普顿大学全球广告学与品牌创建,"广东外语外贸大学, 工商管理, 大四，GPA84.01，雅思7.0"
埃克塞特大学心理学研究方法理学硕士,"南开大学滨海学院, 应用心理学, 已毕业，GPA84.16，无语言成绩"
埃克塞特大学社会与组织心理学理学硕士,"南开大学滨海学院, 应用心理学, 已毕业，GPA84.16，无语言成绩"
伦敦大学学院公共考古学文学硕士,"中央民族大学, 历史学, 大四，GPA87.46，雅思6.0"
曼彻斯特大学翻译与口译研究文学硕士,"南京理工大学, 英语，辅修知识产权, 大四，GPA84.5，雅思7.5"
布里斯托大学公共政策理学硕士,"中南财经政法大学, 财政, 大四，GPA86.22，雅思7.0"
伦敦大学亚非学院比较文学（非洲/亚洲）文学硕士,"济南大学, 汉语国际教育, 已毕业，GPA3.28，无语言成绩"
南安普顿大学全球广告学与品牌创建,"郑州大学, 网络与新媒体, 大四，GPA79.69，无语言成绩"
南安普顿大学英语教育/对外英语教学文学硕士,"广西大学, 英语, 已毕业，GPA85，无语言成绩"
格拉斯哥大学对外英语教学理学硕士,"江苏师范大学, 英语(师范), 大四，GPA87，无语言成绩"
南安普顿大学公共管理硕士,"西安交通大学, 行政管理, 大四，GPA81.73，雅思6.5"
南安普顿大学全球广告学与品牌创建,"上海视觉艺术学院, 文化产业管理(文化策划与管理方向), 三年工作经验，GPA87.14，无语言成绩"
利兹大学社会与公共政策文学硕士,"中国劳动关系学院, 法学, 大四，GPA81，无语言成绩"
南安普顿大学公共管理硕士,"江汉大学, 历史学, 大四，GPA84.85，雅思6.0"
南安普顿大学教育学理学硕士,"华东交通大学, 软件工程, 三年以上工作经验，GPA77.2，雅思6.0"
利兹大学社会与公共政策文学硕士,"江汉大学, 历史学, 大四，GPA84.85，雅思6.0"
伯明翰大学法学硕士,"哈尔滨学院, 法学, 大四，GPA89.69，无语言成绩"
格拉斯哥大学心理学研究教育学硕士,"湖南师范大学, 应用心理学, 大四，GPA82，无语言成绩"
格拉斯哥大学应用语言学理学硕士,"江苏师范大学, 翻译, 大四，GPA84.35，无语言成绩"
利兹大学全球政治经济文学硕士,"广东理工学院, 国际经济与贸易, 大四，GPA84.7，无语言成绩"
利兹大学社会、文化与媒体文学硕士,"香港岭南大学, 文化研究数字媒体方向, 大四，GPA3，雅思7.0"
南安普顿大学英语教育/对外英语教学文学硕士,"首都师范大学, 小学教育（英语方向）师范, 大四，GPA87.8，无语言成绩"
谢菲尔德大学国际关系与东亚文学硕士,"西安工程大学, 英语, 已毕业，GPA86.01，无语言成绩"
谢菲尔德大学东亚政治与传媒文学硕士,"西安工程大学, 英语, 已毕业，GPA86.01，无语言成绩"
谢菲尔德大学对外英语教学文学硕士,"广东技术师范大学, 英语师范, 大四，GPA89，雅思6.5"
伦敦大学国王学院情报及国际安全文学硕士,"北京语言大学, 国际政治, 大四，GPA88，雅思8.0"
伦敦大学国王学院女性与儿童健康理学硕士,"杭州师范大学, 健康服务与管理, 大四，GPA85，雅思7.0"
布里斯托大学对外英语教学理学硕士,"南京工业大学, 英语, 大四，GPA91，无语言成绩"
格拉斯哥大学电影策展理学硕士,"南京邮电大学, 广告, 大四，GPA90.19，雅思6.5"
约克大学心理健康与健康教育理学硕士,"南开大学滨海学院, 应用心理学, 已毕业，GPA84.16，无语言成绩"
伦敦大学国王学院世界历史与文化硕士,"中央民族大学, 历史学, 大四，GPA87.46，雅思6.0"
谢菲尔德大学教育学：语言和教育文学硕士,"江西师范大学, 商务英语, 已毕业，GPA86.45，雅思6.5"
南安普顿大学全球传媒管理文学硕士,"上海外国语大学, 网络与新媒体, 大四，GPA84，无语言成绩"
南安普顿大学教育学理学硕士,"首都师范大学, 德语（师范）, 大四，GPA86.5，无语言成绩"
纽卡斯尔大学教育:国际视角文学硕士,"重庆师范大学, 酒店管理, 一年工作经验，GPA82.3，免语言成绩"
纽卡斯尔大学媒体与公共关系文学硕士,"仲恺农业工程学院, 市场营销, 大四，GPA3.54，雅思6.5"
纽卡斯尔大学跨文化交际与国际管理文学硕士,"上海杉达学院, 金融学, 大四，GPA83.4，托福105"
谢菲尔德大学国际政治经济学文学硕士,"扬州大学, 金融学, 大四，GPA83.93，雅思6.5，GRE335"
卡迪夫大学国际商法法学硕士,"中国劳动关系学院, 法学, 大四，GPA81，无语言成绩"
谢菲尔德大学国际公共与政治传播文学硕士,"澳门科技大学, 新闻传播学, 大四，GPA81.1，雅思:6.0(L:6.0/R:6.0/W:6.0/S:6.0)"
诺丁汉大学应用语言学文学硕士,"淮南师范学院, 英语, 大四，GPA82.2，雅思6.0"
华威大学对外英语教学文学硕士,"广西大学, 英语, 已毕业，GPA85，无语言成绩"
曼彻斯特大学安全与国际法律文学硕士,"北京语言大学, 国际政治, 大四，GPA88，雅思8.0"
威斯敏斯特大学全球媒体文学硕士,"中国传媒大学南广学院, 英语（国际新闻传播）, 大四，GPA87.9，无语言成绩"
诺丁汉大学公共政策文学硕士,"华中农业大学, 地理信息科学, 大四，GPA80.78，雅思6.5"
华威大学英语文学文学硕士,"华南农业大学, 英语, 已毕业，GPA89.2，雅思7.5"
纽卡斯尔大学口译文学硕士,"南京理工大学, 英语，辅修知识产权, 大四，GPA84.5，雅思7.5"
伯明翰大学公共管理理学硕士,"浙江师范大学, 日语, 两年工作经验，GPA91，托福104"
利兹大学社会与公共政策文学硕士,"广东理工学院, 国际经济与贸易, 大四，GPA84.7，无语言成绩"
利物浦大学法学硕士,"中国劳动关系学院, 法学, 大四，GPA81，无语言成绩"
格拉斯哥大学教育学研究理学硕士,"重庆师范大学, 酒店管理, 一年工作经验，GPA82.3，免语言成绩"
格拉斯哥大学教育学研究理学硕士,"北京体育大学, 体育舞蹈, 一年工作经验，GPA3.41，无语言成绩"
南安普顿大学国际安全与风险理学硕士,"北京语言大学, 国际政治, 大四，GPA88，无语言成绩"
格拉斯哥大学教育学研究理学硕士,"江西师范大学, 商务英语, 已毕业，GPA86.45，雅思6.5"
伦敦大学玛丽皇后学院心理学：心理健康科学理学硕士,"华东师范大学, 心理学, 三年以上工作经验，GPA76.74，无语言成绩"
格拉斯哥大学教育学研究理学硕士,"首都师范大学, 小学教育（英语方向）师范, 大四，GPA3.78（88），无语言成绩"
布里斯托大学商法法学硕士,"北京航空航天大学, 法学, 大四，GPA84，雅思6.5"
利兹大学对外英语教学研究文学硕士,"广东技术师范大学, 英语师范, 大四，GPA89，雅思6.5"
伦敦大学玛丽皇后学院电影文学硕士,"湘潭大学, 广告学, 三年以上工作经验，GPA80，无语言成绩"
利兹大学电影研究文学硕士,"南昌航空大学, 新闻学, 大四，GPA84.7，无语言成绩"
利兹大学专业语言和跨文化研究文学硕士,"西南民族大学, 汉语言文学, 已毕业，GPA86.23，无语言成绩"
利兹大学全球发展文学硕士,"河南师范大学, 国际政治, 三年以上工作经验，GPA81.37，无语言成绩"
爱丁堡大学音乐学硕士,"星海音乐学院, 音乐学(理论音乐学、应用音乐学), 大四，GPA3.99，无语言成绩"
纽卡斯尔大学法学硕士,"哈尔滨学院, 法学, 大四，GPA89.69，无语言成绩"
利兹大学国际关系文学硕士,"河南师范大学, 国际政治, 三年以上工作经验，GPA81.37，无语言成绩"
格拉斯哥大学艺术史文学硕士,"北方工业大学, 建筑学, 大四，GPA3.87，雅思6.5"
伦敦大学学院公共政策理学硕士,"伦敦大学学院, 教育学, 大四，GPA65.5，免语言成绩"
格拉斯哥大学影视研究文学硕士,"南昌航空大学, 新闻学, 大四，GPA84.7，无语言成绩"
格拉斯哥大学音乐学音乐硕士,"星海音乐学院, 音乐学(理论音乐学、应用音乐学), 大四，GPA3.99，无语言成绩"
南安普顿大学国际商法与公司法法学硕士,"青岛大学, 法学, 大四，GPA3.7，无语言成绩"
纽卡斯尔大学跨文化交际与国际管理文学硕士,"上海杉达学院, 人力资源, 大四，GPA80，雅思6.5"
诺丁汉大学文化产业与企业创业理学硕士,"西安工程大学, 英语, 已毕业，GPA86.01，无语言成绩"
南安普顿大学教育学理学硕士,"江西师范大学, 商务英语, 已毕业，GPA86.45，雅思6.5"
纽卡斯尔大学媒体与公共关系文学硕士,"天津外国语大学, 俄语, 大四，GPA77，无语言成绩"
伯明翰大学全球公共政策文学硕士,"河南师范大学, 国际政治, 三年以上工作经验，GPA81.37，无语言成绩"
布里斯托大学流行病学理学硕士,"上海中医药大学, 预防医学, 大四，GPA3.34，无语言成绩"
埃克塞特大学法学硕士,"哈尔滨学院, 法学, 大四，GPA89.69，无语言成绩"
南安普顿大学电影与文化管理文学硕士,"南昌航空大学, 新闻学, 大四，GPA84.7，无语言成绩"
布里斯托大学音乐学文学硕士,"星海音乐学院, 音乐学(理论音乐学、应用音乐学), 大四，GPA3.99，无语言成绩"
布里斯托大学比较文学和文化文学硕士,"华南农业大学, 英语, 已毕业，GPA89.2，雅思7.5"
格拉斯哥大学对外英语教学理学硕士,"北京理工大学, 英语, 大四，GPA83，雅思7.0"
爱丁堡大学全球健康政策理学硕士,"上海中医药大学, 预防医学, 大四，GPA3.34，无语言成绩"
伦敦大学玛丽皇后学院电影文学硕士,"南昌航空大学, 新闻学, 大四，GPA84.7，无语言成绩"
格拉斯哥大学企业和金融法法学硕士,"中国劳动关系学院, 法学, 大四，GPA81，无语言成绩"
南安普顿大学全球文学产业管理文学硕士,"天津外国语大学, 俄语, 大四，GPA77，无语言成绩"
约克大学对外英语教学文学硕士,"华南农业大学珠江学院, 英语, 已毕业，GPA81，无语言成绩"
南安普顿大学全球广告学与品牌创建,"仲恺农业工程学院, 市场营销, 大四，GPA3.54，雅思6.5"
谢菲尔德大学全球新闻学文学硕士,"上海外国语大学, 日语+英语新闻, 大四，GPA3.2，无语言成绩"
南安普顿大学英语教育/对外英语教学文学硕士,"广东技术师范大学, 英语师范, 大四，GPA89，雅思6.5"
南安普顿大学全球广告学与品牌创建,"湖南工业大学, 广告, 已毕业，GPA84.5，无语言成绩"
约克大学社会媒体与管理理学硕士,"湖南工业大学, 广告, 已毕业，GPA84.5，无语言成绩"
南安普顿大学全球文学产业管理文学硕士,"西南民族大学, 汉语言文学, 已毕业，GPA86.23，无语言成绩"
南安普顿大学英语教育/对外英语教学文学硕士,"江苏师范大学, 英语(师范), 大四，GPA87，无语言成绩"
诺丁汉大学法学硕士,"广东金融学院, 法学, 大四，GPA3.38，无语言成绩"
南安普顿大学全球广告学与品牌创建,"上海第二工业大学, 公共关系学, 已毕业，GPA84，无语言成绩"
南安普顿大学全球广告学与品牌创建,"西交利物浦大学, 传播学, 大四，GPA3.67，雅思7.0"
南安普顿大学全球广告学与品牌创建,"闽江学院, 广告学, 已毕业，GPA82.56，无语言成绩"
谢菲尔德大学全球新闻学文学硕士,"中山大学, 汉语言文学, 已毕业，GPA3.3，雅思6.5"
南安普顿大学全球广告学与品牌创建,"北京工业大学, 广告学, 大四，GPA86.17，雅思6.5"
纽卡斯尔大学国际政治经济学文学硕士,"广东理工学院, 国际经济与贸易, 大四，GPA84.7，无语言成绩"
诺丁汉大学法学硕士,"哈尔滨学院, 法学, 大四，GPA89.69，无语言成绩"
谢菲尔德大学音乐学文学硕士,"星海音乐学院, 音乐学(理论音乐学、应用音乐学), 大四，GPA3.99，无语言成绩"
南安普顿大学公共管理硕士,"沈阳体育学院, 公共事业管理, 大四，GPA88，无语言成绩"
纽卡斯尔大学媒体与公共关系文学硕士,"湖南工业大学, 广告, 已毕业，GPA84.5，无语言成绩"
威斯敏斯特大学媒体与发展文学硕士,"四川电影电视学院, 播音与主持艺术, 已毕业，GPA78.11，无语言成绩"
利兹大学社会与公共政策文学硕士,"沈阳体育学院, 公共事业管理, 大四，GPA88，无语言成绩"
纽卡斯尔大学国际政治经济学文学硕士,"上海外国语大学贤达经济人文学院, 金融学, 两年工作经验，GPA80，无语言成绩"
南安普顿大学教育学理学硕士,"海南大学, 人文地理, 大四，GPA89，雅思7.0"
威斯敏斯特大学社交媒体与数字传播硕士,"四川电影电视学院, 播音与主持艺术, 已毕业，GPA78.11，无语言成绩"
格拉斯哥大学政治传播学理学硕士,"河南师范大学, 国际政治, 三年以上工作经验，GPA81.37，无语言成绩"
谢菲尔德大学数字文化与传播硕士,"上海第二工业大学, 公共关系学, 已毕业，GPA84.3，无"
格拉斯哥大学政治传播学理学硕士,"上海理工大学, 商务英语, 已毕业，GPA88.8，雅思7.0"
利兹大学社会、文化与媒体文学硕士,"上海第二工业大学, 公共关系学, 已毕业，GPA84，无语言成绩"
利兹大学社会与公共政策文学硕士,"上海第二工业大学, 公共关系学, 已毕业，GPA82，无语言成绩"
纽卡斯尔大学电影理论与实践文学硕士,"四川大学锦城学院, 网络与新媒体, 大四，GPA79.86，托福107"
纽卡斯尔大学媒体与公共关系文学硕士,"四川大学锦城学院, 网络与新媒体, 大四，GPA79.86，托福108"
纽卡斯尔大学媒体与公共关系文学硕士,"河南师范大学, 国际政治, 三年以上工作经验，GPA81.37，无语言成绩"
纽卡斯尔大学电影理论与实践文学硕士,"南昌航空大学, 新闻学, 大四，GPA84.7，无语言成绩"
诺丁汉大学公共政策文学硕士,"广东理工学院, 国际经济与贸易, 大四，GPA84.7，无语言成绩"
谢菲尔德大学创意和文化产业管理理学硕士,"香港岭南大学, 文化研究数字媒体方向, 大四，GPA3，雅思7.0"
谢菲尔德大学东亚政治与传媒文学硕士,"河南师范大学, 国际政治, 三年以上工作经验，GPA81.37，无语言成绩"
诺丁汉大学应用语言学与英语教学文学硕士,"广东技术师范大学, 英语师范, 大四，GPA89，雅思6.5"
卡迪夫大学建筑设计文学硕士,"青岛农业大学, 建筑学, 大四，GPA3.13，雅思5.5"
诺丁汉大学对外汉语教学文学硕士,"中国传媒大学南广学院, 汉语国际教育, 一年工作经验，GPA3.77，雅思6.5"
爱丁堡大学语言和跨文化交流理学硕士,"北京工业大学, 英语, 已毕业，GPA87.98，雅思7"
爱丁堡大学对外英语教学理学硕士,"南京师范大学, 英语, 大四，GPA4.1，雅思7.5"
利兹大学国际新闻学文学硕士,"北京大学, 新闻学, 大四，GPA80，雅思7.0"
利兹大学传播与媒体文学硕士,"澳门科技大学, 传播, 大四，GPA3.5，雅思6.0"
伦敦大学国王学院数字资产与媒体管理文学硕士,"兰州大学, 广告学, 大四，GPA88，雅思6.5"
爱丁堡大学医学人类学理学硕士,"中国药科大学, 英语（医药方向）, 大四，GPA3.23，无语言成绩"
纽卡斯尔大学法学硕士,"东北农业大学, 社会工作, 大四，GPA80，雅思6.0"
伦敦大学国王学院国际政治经济学文学硕士,"华南师范大学, 金融学, 大四，GPA3.1，雅思6.5"
华威大学医学生物技术与商业管理理学硕士,"中国药科大学, 英语（医药方向）, 大四，GPA3.23，无语言成绩"
伦敦大学国王学院国际政治经济学文学硕士,"西南财经大学, 会计学, 一年工作经验，GPA86.5，托福108，GRE334"
华威大学社会学文学硕士,"东南大学, 社会学, 大四，GPA84.26，雅思7.0"
南安普顿大学国际商法与公司法法学硕士,"东北农业大学, 社会工作, 大四，GPA80，雅思6.0"
谢菲尔德大学公司法和商法法学硕士,"东北农业大学, 社会工作, 大四，GPA80，雅思6.0"
卡迪夫大学社会科学研究方法理学硕士（国际关系）,"广州商学院, 金融学, 大四，GPA84"
华威大学艺术、企业与发展文学硕士,"北京化工大学, 产品设计, 已毕业，GPA84.79，无语言成绩"
谢菲尔德大学可持续发展建筑学理学硕士,"青岛农业大学, 建筑学, 大四，GPA3.13，雅思5.5"
纽卡斯尔大学城市设计文学硕士,"青岛农业大学, 建筑学, 大四，GPA3.13，雅思5.5"
布里斯托大学法学硕士（劳动法与公司治理）,"华东政法大学, 法学(经济法), 大四，GPA83.36，雅思6.5"
利兹大学可持续城市理学硕士,"青岛农业大学, 建筑学, 大四，GPA3.13，雅思5.5"
诺丁汉大学可持续城市设计建筑学硕士,"青岛农业大学, 建筑学, 大四，GPA3.13，雅思5.5"
诺丁汉大学建筑设计建筑学硕士,"青岛农业大学, 建筑学, 大四，GPA3.13，雅思5.5"
伯明翰大学城市与地区规划理学硕士,"四川农业大学, 人文地理与城乡规划, 已毕业，GPA84，无语言成绩"
伦敦大学国王学院教育学文学硕士,"黑龙江大学, 汉语国际教育, 已毕业，GPA88.57，无"
华威大学国际政治经济文学硕士,"中国人民大学, 国际政治, 大四，GPA3.58，雅思6.5"
伯明翰大学教育学文学硕士,"首都师范大学, 小学教育, 大四，GPA84.7，PTE68"
杜伦大学公司法法学硕士,"华东政法大学, 法学(经济法), 大四，GPA83.36，雅思6.5"
杜伦大学国际法律与治理法学硕士,"华东政法大学, 法学(经济法), 大四，GPA83.36，雅思6.5"
伦敦大学学院语言学文学硕士,"南开大学, 俄语, 已毕业，GPA83.8，雅思6.5"
伦敦大学学院亚洲考古与遗产文学硕士,"清华大学, 艺术史论, 大四，GPA87.4，无语言成绩"
华威大学商业与专业跨文化交流理学硕士,"中央财经大学, 汉语言, 大四，GPA83，PTE81"
伦敦大学学院法律硕士,"北京航空航天大学, 法学, 大四，GPA3.63，雅思6.5"
爱丁堡大学对外英语教学理学硕士,"中国农业大学, 英语, 三年以上工作经验，GPA3.36，雅思7.5"
爱丁堡大学语言和跨文化交流理学硕士,"北京师范大学-香港浸会大学联合国际学院, 翻译, 大四，GPA3.49，雅思7"
利兹大学社会与公共政策文学硕士,"巢湖学院, 审计学, 已毕业，GPA84，PTE 64"
爱丁堡大学对外英语教学理学硕士,"中南财经政法大学, 英语(语言与翻译方向), 已毕业，GPA90.2，雅思7.0"
谢菲尔德大学公司法和商法法学硕士,"武汉学院, 法学, 大四，GPA87，雅思6.5"
伦敦大学学院教育文学硕士,"澳门大学, 葡萄牙语, 大四，GPA3.6，雅思6.5"
伦敦大学国王学院教育学文学硕士,"南京师范大学, 学前教育, 大四，GPA88.8，雅思6.5"
伦敦大学学院语言学文学硕士,"中国农业大学, 英语, 三年以上工作经验，GPA3.36，雅思7.5"
爱丁堡大学教育学理学硕士,"南京师范大学, 学前教育, 大四，GPA88.8，雅思6.5"
伦敦大学国王学院语言与文化多样性文学硕士,"南京师范大学, 英语, 大四，GPA4.1，雅思7.5"
伦敦大学金史密斯学院艺术管理与文化政策文学硕士,"香港大学, 主修翻譯和中文副修中國歷史, 已毕业，GPA3.13，雅思7.5(6.5)"
南安普顿大学公共健康理学硕士,"南京中医药大学翰林学院, 中药学, 三年以上工作经验，GPA2.72，无语言成绩"
诺丁汉大学国际传媒与传播研究文学硕士,"澳门科技大学, 传播, 大四，GPA3.5，雅思6.0"
爱丁堡大学英国文学理学硕士（1900年至今的英国文学：文学与现代性）,"武汉大学, 英语专业, 大四，GPA88，托福105"
伦敦大学玛丽皇后学院法学硕士,"西南政法大学, 法学, 大四，GPA80，无语言成绩"
格拉斯哥大学城市规划理学硕士,"河海大学, 土地资源管理, 大四，GPA81.49，六级543"
格拉斯哥大学国际经济法法学硕士,"华东政法大学, 法学(经济法), 大四，GPA83.36，雅思6.5"
谢菲尔德大学教育学：语言和教育文学硕士,"海南大学, 生物科学, 已毕业，GPA81，雅思6.5"
伦敦大学国王学院教育管理文学硕士,"湖北师范大学, 广播电视学, 一年工作经验，GPA3.58，无语言成绩"
南安普顿大学全球传媒管理文学硕士,"澳门科技大学, 传播, 大四，GPA3.5，雅思6.0"
伦敦大学国王学院教育管理文学硕士,"复旦大学, 汉语言文学, 大四，GPA3.18，雅思6.0"
伦敦大学国王学院数字资产与媒体管理文学硕士,"印第安纳大学伯明顿分校, 电影制作/话剧, 已毕业，GPA3.51，免语言成绩"
卡迪夫大学法学硕士,"电子科技大学中山学院, 法学, 大四，GPA84.47，雅思6.0"
谢菲尔德大学政治、政府与公共政策文学硕士,"河海大学, 土地资源管理, 大四，GPA81.49，六级543"
伦敦大学学院教育文学硕士,"香港教育大学, 历史教育, 大四，GPA3.2，雅思7.0"
格拉斯哥大学城市规划理学硕士,"四川农业大学, 人文地理与城乡规划, 已毕业，GPA84，无语言成绩"
阿伯丁大学公共卫生硕士,"南京中医药大学翰林学院, 中药学, 三年以上工作经验，GPA2.72，无语言成绩"
格拉斯哥大学教育研究教育学硕士,"首都师范大学, 小学教育, 大四，GPA84.7，PTE68"
格拉斯哥大学教育研究理学硕士,"北京第二外国语学院, 德语, 大四，GPA84.4，六级：487"
谢菲尔德大学心理学与教育文学硕士,"北京第二外国语学院, 德语, 大四，GPA84.4，六级：487"
伦敦大学学院教育文学硕士,"华南理工大学, 商务英语（辅修金融）, 大四，GPA85.18，雅思7.0"
剑桥大学遗产研究哲学硕士,"北京大学, 考古学, 大四，GPA85，雅思8.0"
布里斯托大学法学硕士（法律研究）,"上海海事大学, 海商法, 大四，GPA3.44，雅思7.0"
利兹大学国际商法法学硕士,"西南政法大学, 法学, 大四，GPA80，无语言成绩"
谢菲尔德大学数字文化与传播硕士,"汕头大学, 国际新闻与传播, 大四，GPA3.37，雅思6.0"
南安普顿大学国际商法与公司法法学硕士,"华东政法大学, 法学(经济法), 大四，GPA83.36，雅思6.5"
诺丁汉大学法学硕士,"西南政法大学, 法学, 大四，GPA80，无语言成绩"
华威大学全球媒体与传播文学硕士,"北京大学, 新闻学, 大四，GPA80，雅思7.0"
杜伦大学法学硕士,"上海海事大学, 海商法, 大四，GPA3.44，雅思7.0"
伯明翰大学应用语言学文学硕士,"江苏师范大学, 翻译, 大四，GPA84，无语言成绩"
南安普顿大学英语教育/对外英语教学文学硕士,"江苏师范大学, 翻译, 大四，GPA84，无语言成绩"
利兹大学专业语言和跨文化研究文学硕士,"江苏师范大学, 翻译, 大四，GPA84，无语言成绩"
伦敦大学国王学院国际关系文学硕士,"北京外国语大学, 阿拉伯语, 大四，GPA85，六级607"
威斯敏斯特大学全球媒体文学硕士,"电子科技大学中山学院, 法学, 大四，GPA84.47，雅思6.0"
谢菲尔德大学教育学文学硕士,"黑龙江大学, 汉语国际教育, 已毕业，GPA88.57，无语言成绩"
伦敦大学国王学院教育管理文学硕士,"杜伦大学, English literature, 大四，GPA62，免语言成绩"
杜伦大学教育学文学硕士,"首都师范大学, 小学教育, 大四，GPA84.7，PTE68"
曼彻斯特大学国际教育文学硕士,"上海外国语大学, 英语（教育）, 大四，GPA3.78，雅思7"
利兹大学社会与公共政策文学硕士,"河海大学, 土地资源管理, 大四，GPA80，六级543"
伦敦大学国王学院国际政治经济学文学硕士,"西南财经大学, 国际商务, 大四，GPA3.6，雅思7.5"
华威大学国际文化政策与管理文学硕士,"香港大学, 主修翻譯和中文副修中國歷史, 已毕业，GPA3.13，雅思7.5(6.5)"
利兹大学会议口译和翻译研究文学硕士,"香港大学, 主修翻譯和中文副修中國歷史, 已毕业，GPA3.13，雅思7.5(6.5)"
伦敦大学学院教育文学硕士,"上海外国语大学, 英语（教育）, 大四，GPA3.78，雅思7"
华威大学国际文化政策与管理文学硕士,"澳门科技大学, 新闻传媒, 大四，GPA87.2，雅思6.5"
爱丁堡大学伊斯兰教与中东研究理学硕士,"北京外国语大学, 阿拉伯语, 大四，GPA85.2，雅思7.0"
利兹大学企业传播、营销与公共关系文学硕士,"香港中文大学（深圳）, 翻译, 大四，GPA2.8，雅思6.5"
利兹大学企业传播、营销与公共关系文学硕士,"合肥工业大学, 英语, 大四，GPA82.6，托福100"
谢菲尔德大学公司法和商法法学硕士,"华东政法大学, 新闻、法律双学位, 大四，GPA80.07，无语言成绩"
利物浦大学法学硕士,"电子科技大学中山学院, 法学, 大四，GPA3.5，雅思6.0"
伦敦大学国王学院国际政治经济学文学硕士,"中国农业大学, 国际经济与贸易, 大四，GPA3.83，雅思6.5"
曼彻斯特大学规划学理学硕士,"四川农业大学, 人文地理与城乡规划, 已毕业，GPA84，无语言成绩"
诺丁汉大学国际商法法学硕士,"华东政法大学, 新闻、法律双学位, 大四，GPA80.07，无语言成绩"
格拉斯哥大学城市规划理学硕士,"北方工业大学, 风景园林, 大四，GPA82.7，无语言成绩"
诺丁汉大学国际传媒与传播研究文学硕士,"中南大学, 广播电视, 已毕业，GPA86，无语言成绩"
诺丁汉大学对外汉语教学文学硕士,"黑龙江大学, 汉语国际教育, 已毕业，GPA88.57，无语言成绩"
伦敦大学学院教育文学硕士,"厦门大学马来西亚分校, 汉语言, 大四，GPA80，雅思6.5"
南安普顿大学英语教育/对外英语教学文学硕士,"杜伦大学, 教育社会, 大四，GPA62，免语言成绩"
诺丁汉大学法学硕士,"华东政法大学, 新闻、法律双学位, 大四，GPA80.07，无语言成绩"
埃克塞特大学对外英语教学教育学硕士,"北京城市学院, 英语（国际商务）, 大四，GPA81，无语言成绩"
爱丁堡大学电影研究理学硕士,"长春师范大学, 戏剧影视文学, 已毕业，GPA90，无语言成绩"
爱丁堡大学媒介间性：文学、电影与对话中的艺术理学硕士,"长春师范大学, 戏剧影视文学, 已毕业，GPA90，无语言成绩"
伦敦大学金史密斯学院数字新闻学文学硕士/理学硕士,"北京大学, 新闻学, 大四，GPA80，雅思7.0"
南安普顿大学翻译与专业沟通技能文学硕士,"北京师范大学-香港浸会大学联合国际学院, 翻译, 大四，GPA3.49，雅思7"
爱丁堡大学东亚关系理学硕士,"澳门大学, 日本研究, 一年工作经验，GPA3.69，雅思6.5"
曼彻斯特大学教育领导力文学硕士,"香港教育大学, 历史教育, 大四，GPA3.2，雅思7.0"
伦敦大学学院全球医疗保健管理（分析）理学硕士,"中南财经政法大学, 统计学, 大四，GPA87，雅思7.0，GRE320"
伦敦大学学院建筑经济学与管理理学硕士,"重庆大学, 工程管理, 已毕业，GPA84，托福92"
南安普顿大学全球传媒管理文学硕士,"南京大学金陵学院, 新闻, 大四，GPA85，无语言成绩"
诺丁汉大学国际传媒与传播研究文学硕士,"南京大学金陵学院, 新闻, 大四，GPA85，无语言成绩"
伦敦大学学院对外英语教学文学硕士,"中国农业大学, 英语, 三年以上工作经验，GPA3.36，雅思7.5"
谢菲尔德大学东亚政治与传媒文学硕士,"中南大学, 广播电视学, 已毕业，GPA84，无语言成绩"
曼彻斯特大学国际关系发展文学硕士,"北京外国语大学, 阿拉伯语, 大四，GPA85，六级607"
格拉斯哥大学社会学理学硕士,"澳门大学, 日本研究, 一年工作经验，GPA3.69，雅思6.5"
格拉斯哥大学数字社会理学硕士,"澳门大学, 日本研究, 一年工作经验，GPA3.69，雅思6.5"
纽卡斯尔大学媒体与公共关系文学硕士,"南京大学金陵学院, 新闻, 大四，GPA85，无语言成绩"
格拉斯哥大学对外英语教学理学硕士,"合肥工业大学, 英语, 大四，GPA82.6，托福100"
利兹大学艺术管理与遗产研究文学硕士,"香港大学, 主修翻譯和中文副修中國歷史, 已毕业，GPA3.13，雅思7.5(6.5)"
诺丁汉大学法学硕士,"电子科技大学中山学院, 法学, 大四，GPA3.5，雅思6.0"
约克大学社会媒体与管理理学硕士,"南京大学金陵学院, 新闻, 大四，GPA85，无语言成绩"
曼彻斯特大学国际经济法法律硕士,"华东政法大学, 法学, 大四，GPA3.5，雅思7.0"
曼彻斯特大学国际金融法学硕士,"华东政法大学, 法学, 大四，GPA3.5，雅思7.0"
伦敦大学学院比较文学文学硕士,"中山大学, 汉语言文学, 大四，GPA88，雅思6.5"
伦敦大学学院社会政策与社会研究理学硕士,"东南大学, 社会学, 大四，GPA84.26，雅思7.0"
