school,applicant
曼彻斯特大学腐蚀控制工程理学硕士,"以色列理工学院, 化工, 已毕业，GPA76.5，无语言成绩"
爱丁堡大学结构与消防安全工程理学硕士,"中国矿业大学, 土木工程系, 大四，GPA87.2，雅思6.0"
帝国理工学院模拟与数字集成电路设计理学硕士,"北京科技大学, 通信工程, 大四，GPA88.2，雅思7.0"
利物浦大学计算机科学理学硕士,"郑州大学, 机械工程, 三年以上工作经验，GPA76.2，雅思7.0"
帝国理工学院高级化学工程理学硕士,"广东以色列理工学院, 化学工程与工艺, 大四，GPA87.7，雅思6.5"
格拉斯哥大学电子电气工程理学硕士,"太原理工大学, 光电信息科学与工程, 大四，GPA81.03，无语言成绩"
曼彻斯特大学项目管理理学硕士,"上海理工大学, 工商管理（中美合作）, 大四，GPA89.5，雅思7.0"
利兹大学材料科学与工程理学硕士,"华南农业大学, 材料, 大四，GPA87.23，雅思7.0"
杜伦大学电子与电气工程理学硕士,"西安电子科技大学, 信息工程, 大四，GPA82，无语言成绩"
伦敦大学国王学院电子工程与管理理学硕士,"重庆邮电大学, 通信工程, 大四，GPA82.33，托福88"
诺丁汉大学计算机科学/计算机科学（人工智能）理学硕士,"天津大学, 材料, 一年工作经验，GPA2.75，无语言成绩"
爱丁堡大学食品安全理学硕士,"华中农业大学, 营养食品科学, 大四，GPA83.72，雅思6.5"
谢菲尔德大学应用地理信息系统理学硕士,"福州大学, 人文地理与城乡规划, 已毕业，GPA83.74，无语言成绩"
伦敦大学学院电力系统工程理学硕士,"华北电力大学, 电气工程及其自动化, 三年以上工作经验，GPA86.57，雅思6.5"
曼彻斯特大学结构工程理学硕士,"中国矿业大学, 土木工程系, 大四，GPA88，雅思6.0"
圣安德鲁斯大学信息技术理学硕士,"北京工业大学, 软件工程, 已毕业，GPA83.8，托福98"
帝国理工学院人类与生物机器人理学硕士,"北京航空航天大学, 机械工程, 大四，GPA91，雅思7.5，GRE329"
爱丁堡大学海洋系统与政策理学硕士,"中国海洋大学, 海洋科学, 大四，GPA85.49，无语言成绩"
华威大学电子商务管理理学硕士,"重庆邮电大学, 通信工程, 大四，GPA82.33，托福88"
伦敦大学玛丽皇后学院大数据科学理学硕士,"德国吕贝克应用科技大学, Information Technology, 大四，GPA79，雅思7.0"
曼彻斯特大学污染与环境控制理学硕士,"河海大学, 给排水科学与工程, 已毕业，GPA80.8，雅思6.5"
华威大学电子商务管理理学硕士,"中国人民大学, 金融, 大四，GPA80，雅思7.0，GRE340"
格拉斯哥大学信息技术理学硕士,"重庆邮电大学, 通信工程, 大四，GPA82.33，托福88"
格拉斯哥大学计算机科学理学硕士,"上海师范大学, 计算机科学与技术（中法合作）, 大四，GPA88，雅思6.5"
伦敦大学学院能源系统与数据分析理学硕士,"中南财经政法大学, 应用统计学, 大四，GPA89.91，雅思7.0，GRE320+"
曼彻斯特大学电力系统工程理学硕士,"华北电力大学, 电气工程及其自动化, 三年以上工作经验，GPA86.57，雅思6.5"
约克大学安全关键系统工程理学硕士,"宁波诺丁汉大学, 计算机科学, 大四，GPA55.16，雅思6.5"
爱丁堡大学数字化设计与制造理学硕士,"武汉理工大学, 机械工程, 大四，GPA75，雅思6.0"
南安普顿大学电子工程理学硕士,"长沙理工大学, 电气工程及其自动化, 大四，GPA81.18，无语言成绩"
剑桥大学机器学习与机器智能哲学硕士,"北京航空航天大学, 机械和航空, 大四，GPA91.7，雅思7.5，GRE333"
曼彻斯特大学环境影响评估与管理理学硕士,"南开大学, 环境科学, 大四，GPA3.39，雅思6.0"
伦敦大学学院高级材料科学理学硕士,"西北工业大学, 高分子材料, 大四，GPA80.45，雅思7.0"
诺丁汉大学科学机器学习理学硕士,"西南财经大学, 信息管理与信息系统, 两年工作经验，GPA79.38，无语言成绩"
曼彻斯特大学高级化学工程理学硕士,"南京工业大学, 轻化工程, 已毕业，GPA87.85，六级525"
爱丁堡大学高性能计算理学硕士,"华东理工大学, 信息工程, 一年工作经验，GPA3.55，托福86"
帝国理工学院控制与优化理学硕士,"中南大学, 自动化, 大四，GPA88.49，雅思8.0"
伦敦大学学院生物材料与组织工程理学硕士,"东华大学, 功能材料, 已毕业，GPA3.11，雅思6.5"
帝国理工学院计算机理学硕士,"北京航空航天大学, 机械和航空, 大四，GPA91.7，雅思7.5，GRE333"
曼彻斯特大学热能与流体工程理学硕士,"华南理工大学, 能源与动力工程, 大四，GPA75，无语言成绩"
格拉斯哥大学电子电气工程理学硕士,"河北农业大学, 电子信息工程, 大四，GPA82.9，无语言成绩"
杜伦大学电子与电气工程理学硕士,"河北农业大学, 电子信息工程, 大四，GPA82.9，无语言成绩"
伯明翰大学通信工程理学硕士,"河北农业大学, 电子信息工程, 大四，GPA82.9，无语言成绩"
谢菲尔德大学无线通信系统理学硕士,"河北农业大学, 电子信息工程, 大四，GPA82.9，无语言成绩"
帝国理工学院水文学与水资源管理理学硕士,"河海大学, 水文水资源, 大四，GPA85.15，无语言成绩"
伦敦大学国王学院工程与管理理学硕士,"重庆邮电大学, 通信工程, 大四，GPA82.33，托福88"
爱丁堡大学电力工程理学硕士,"华北电力大学, 电气工程及其自动化, 三年以上工作经验，GPA86.57，雅思6.5"
帝国理工学院人类与生物机器人理学硕士,"北京航空航天大学, 生物医学工程, 大四，GPA3.85，雅思7.5，GRE322"
诺丁汉大学计算机科学/计算机科学（人工智能）理学硕士,"北京工业大学, 软件工程, 已毕业，GPA83.8，托福98"
布里斯托大学生物机器人学理学硕士,"北京航空航天大学, 生物医学工程, 大四，GPA3.57，雅思6.5"
曼彻斯特大学项目管理理学硕士,"上海体育学院, 体育经济与管理, 已毕业，GPA90，无语言成绩"
帝国理工学院高级航空工程理学硕士,"北京航空航天大学, 航空航天工程, 大四，GPA88.19，无语言成绩"
南安普顿大学能源、可持续发展与电力工程理学硕士,"东北林业大学, 电气工程及其自动化, 大四，GPA85.63，托福113"
伦敦大学金史密斯学院用户体验工程理学硕士,"天津理工大学, 艺术设计, 三年以上工作经验，GPA3.0，无语言成绩"
爱丁堡大学电子学理学硕士,"吉林大学, 电子信息科学与技术, 大四，GPA88.01，雅思6.5"
伦敦大学玛丽皇后学院高级电子与电气工程理学硕士,"德国吕贝克应用科技大学, 电气工程及其自动化（电子信息方向）和信息工程, 大四，GPA79，雅思7.0"
曼彻斯特大学高级制造技术与系统管理理学硕士,"北京航空航天大学, 飞行器设计(航天), 大四，GPA3.41，雅思8.0"
爱丁堡大学数字化设计与制造理学硕士,"天津商业大学, 包装工程, 已毕业，GPA90.11，无语言成绩"
伦敦大学学院化学工艺工程理学硕士,"广东以色列理工学院, 化学工程与工艺, 大四，GPA87.7，雅思6.5"
杜伦大学电子与电气工程理学硕士,"德国吕贝克应用科技大学, 电气工程及其自动化（电子信息方向）和信息工程, 大四，GPA79，雅思7.0"
兰卡斯特大学电子工程学理学硕士,"长沙理工大学, 电气工程及其自动化, 大四，GPA81.18，无语言成绩"
利兹大学工程技术与商业管理工程理学硕士,"天津商业大学, 包装工程, 已毕业，GPA90.11，无语言成绩"
谢菲尔德大学数据通信工程理学硕士,"德国吕贝克应用科技大学, 电气工程及其自动化（电子信息方向）和信息工程, 大四，GPA79，雅思7.0"
格拉斯哥大学计算机科学理学硕士,"华东师范大学, 软件工程, 已毕业，GPA78.69，雅思6.0"
格拉斯哥大学信息技术理学硕士,"上海财经大学, 工商管理, 三年工作经验，GPA81，无语言成绩"
伦敦大学学院电信学与商业理学硕士,"吉林大学, 电子信息科学与技术, 大四，GPA88.01，雅思6.5"
曼彻斯特大学机械工程设计理学硕士,"武汉理工大学, 机械工程, 大四，GPA75，雅思6.0"
布里斯托大学计算机科学理学硕士,"上海财经大学, 工商管理, 三年工作经验，GPA81，无语言成绩"
曼彻斯特大学通信与信号处理理学硕士,"北京科技大学, 通信工程, 大四，GPA88.2，雅思7.0"
纽卡斯尔大学人机交互理学硕士,"平顶山学院, 计算机, 两年工作经验，GPA77.8，六级463"
纽卡斯尔大学计算机科学理学硕士,"德国吕贝克应用科技大学, 电气工程及其自动化（电子信息方向）和信息工程, 一年工作经验，GPA79，雅思7.0"
曼彻斯特大学纳米材料理学硕士,"北京化工大学, 生物医学工程, 已毕业，GPA3.09，雅思6.5"
曼彻斯特大学热能与流体工程理学硕士,"深圳大学, 新能源科学, 大四，GPA85.5，雅思6.0"
谢菲尔德大学电子与电气工程理学硕士,"长沙理工大学, 电气工程及其自动化, 大四，GPA81.18，无语言成绩"
拉夫堡大学汽车工程理学硕士,"天津大学, 能源与动力工程, 一年工作经验，GPA3.13，无语言成绩"
南安普顿大学推进和发动机系统工程（高级机械工程科学）理学硕士,"天津大学, 能源与动力工程, 一年工作经验，GPA3.13，无语言成绩"
诺丁汉大学人机交互理学硕士,"天津理工大学, 艺术设计, 三年以上工作经验，GPA3.0"
伦敦大学学院医学机器人和人工智能理学硕士,"北京航空航天大学, 生物医学工程, 大四，GPA3.85，雅思7.5，GRE322"
伦敦大学学院机器人学与计算理学硕士,"北京航空航天大学, 机械和航空, 大四，GPA91.7，雅思7.5，GRE333"
伦敦大学学院经济学、能源政策与环境理学硕士,"加州大学戴维斯分校, 管理经济学（环境与资源经济）, 一年工作经验，GPA3.64"
曼彻斯特大学航空航天工程理学硕士,"北京航空航天大学, 航空航天工程, 大四，GPA88.19"
南安普顿大学项目管理理学硕士,"天津商业大学, 包装工程, 已毕业，GPA90.11"
曼彻斯特大学污染与环境控制理学硕士,"河海大学, 水文水资源, 大四，GPA85.15"
南安普顿大学电子工程理学硕士,"西南大学, 电子信息工程, 大四，GPA3.37，雅思6"
曼彻斯特大学地理信息科学理学硕士,"北京林业大学, 地理信息科学, 大四，GPA84，雅思:6.5(L:7.5/R:7.0/W:6.0/S:6.0) 托福:，GRE: GMAT:"
曼彻斯特大学地理信息科学理学硕士,"苏州科技大学, 地理信息科学, 大四，GPA3.6，雅思6.5"
曼彻斯特大学高级工程材料理学硕士,"北京科技大学, 材料, 大四，GPA89，雅思7"
曼彻斯特大学生物材料学理学硕士,"北京科技大学, 材料, 大四，GPA89，雅思7"
曼彻斯特大学航空航天工程理学硕士,"北京航空航天大学, 飞行器设计(航天), 大四，GPA3.41，雅思8"
曼彻斯特大学地理信息科学理学硕士,"江苏师范大学, 遥感科学与技术, 已毕业，GPA85.27，雅思:6.0(L:5.0/R:6.5/W:6.5/S:5.0)"
曼彻斯特大学地理信息科学理学硕士,"桂林理工大学, 地理信息系统, 三年以上工作经验，GPA86"
曼彻斯特大学商业项目管理理学硕士,"上海立信会计金融学院, 金融学（国际金融方向）, 大四，GPA90.67，雅思7"
伦敦大学学院医学物理和工程理学硕士,"北京航空航天大学, 生物医学工程, 大四，GPA3.85，雅思7.5"
曼彻斯特大学项目管理理学硕士,"上海大学, 金融 , 大四，GPA85.03"
曼彻斯特大学环境监测、建模和改造理学硕士,"河海大学, 水文水资源, 大四，GPA85.15"
南安普顿大学土木工程理学硕士,"长安大学, 道路桥梁与渡河工程, 大四，GPA78.5"
谢菲尔德大学土木工程理学硕士,"长安大学, 道路桥梁与渡河工程, 大四，GPA78.5"
格拉斯哥大学机器人与人工智能理学硕士,"暨南大学, 自动化, 大四，GPA80.6，雅思6.5"
利兹大学国际建设管理和工程理学硕士,"同济大学, 土木工程, 三年以上工作经验，GPA75，雅思7.5"
利兹大学结构工程理学硕士,"长安大学, 道路桥梁与渡河工程, 大四，GPA78.5"
谢菲尔德大学高级机械工程理学硕士,"东华大学, 机械, 大四，GPA77.41，雅思6"
杜伦大学新能源和可再生能源理学硕士,"北京化工大学, 能源与化学工程, 大四，GPA2.81"
伯明翰大学全球能源技术与系统理学硕士,"深圳大学, 新能源科学, 大四，GPA85.5，雅思6"
格拉斯哥大学可持续能源理学硕士,"深圳大学, 新能源科学, 大四，GPA85.5，雅思6"
布里斯托大学光电与量子技术理学硕士,"华南师范大学, 光电信息科学与工程, 大四，GPA86，雅思7"
诺丁汉大学机械工程学理学硕士,"东华大学, 机械, 大四，GPA77.41，雅思6"
伦敦大学玛丽皇后学院高级机械工程理学硕士,"东华大学, 机械, 大四，GPA77.41，雅思6"
华威大学食品安全理学硕士,"暨南大学, 食品科学与工程, 大四，GPA86"
伦敦大学学院保护学理学硕士,"北京林业大学, 野生动物与自然保护区管理, 大四，GPA90.14，雅思6.5"
爱丁堡大学传感器与成像系统理学硕士,"华南师范大学, 光电信息科学与工程, 大四，GPA86，雅思7"
华威大学食品安全理学硕士,"华中农业大学, 营养食品科学, 大四，GPA83.72，雅思6.5"
伯明翰大学高级工程管理：项目管理理学硕士,"天津商业大学, 包装工程, 其他，GPA90.11"
伦敦大学学院饮食失调和临床营养理学硕士,"华中农业大学, 营养食品科学, 大四，GPA83.72，雅思6.5"
伦敦大学学院生物化学工程理学硕士,"中国药科大学, 生物制药, 大四，GPA84.94，雅思6"
伯明翰大学高级化学工程（能源方向）理学硕士,"北京化工大学, 能源与化学工程, 大四，GPA2.81"
谢菲尔德大学半导体光子学与电子学工程理学硕士,"华南师范大学, 光电信息科学与工程, 大四，GPA86，雅思7"
南安普顿大学应用地理信息系统与遥感理学硕士,"北京林业大学, 地理信息系统, 大四，GPA84.18，雅思6.5"
格拉斯哥大学地理空间与测绘研究理学硕士,"江苏师范大学, 遥感科学与技术, 毕业，GPA3.5"
爱丁堡大学应用环境水文地质学理学硕士,"河海大学, 水文水资源, 大四，GPA85.15"
伯明翰大学土木工程与管理理学硕士,"淮阴工学院, 土木工程, 毕业，GPA83.57，雅思6"
伯明翰大学岩土工程理学硕士,"淮阴工学院, 土木工程, 毕业，GPA83.57，雅思6"
伦敦大学学院水生保护，生态和恢复理学硕士,"河海大学, 水文水资源, 大四，GPA85.15"
爱丁堡大学可持续能源系统理学硕士,"深圳大学, 新能源科学, 大四，GPA85.5，雅思6"
谢菲尔德大学应用地理信息系统理学硕士,"江苏师范大学, 遥感科学与技术, 已毕业，GPA85.27，雅思:6.0(L:5.0/R:6.5/W:6.5/S:5.0)"
谢菲尔德大学机器人学理学硕士,"北京信息科技大学, 机器人工程, 大四，GPA3.72，雅思6.5"
南安普顿大学可持续能源科技理学硕士,"深圳大学, 新能源科学, 大四，GPA85.5，雅思6"
格拉斯哥大学电子电气工程理学硕士,"吉林大学, 电子信息科学与技术, 大四，GPA88.01，雅思6.5"
利兹大学地理信息系统理学硕士,"北京林业大学, 地理信息系统, 大四，GPA84.18，雅思6.5"
利兹大学地理信息系统理学硕士,"江苏师范大学, 遥感科学与技术, 已毕业，GPA85.27，雅思:6.0(L:5.0/R:6.5/W:6.5/S:5.0)"
南安普顿大学可持续能源科技理学硕士,"北京化工大学, 能源与化学工程, 大四，GPA2.81"
利兹大学电子与电气工程理学硕士,"杭州电子科技大学, 电子信息工程, 其他，GPA3.82，雅思6.5"
伦敦大学学院项目与企业管理理学硕士,"北华大学, 工程管理, 毕业1年，GPA89.4，托福74"
利兹大学汽车工程理学硕士,"江苏大学, 机械工程, 大四，GPA81"
伯明翰大学高级机械工程理学硕士,"江苏大学, 机械工程, 大四，GPA81"
谢菲尔德大学高级机械工程理学硕士,"江苏大学, 机械工程, 已毕业，GPA81"
利兹大学通信和信号处理工程理学硕士,"北京化工大学, 通信工程, 大四，GPA3.29"
华威大学智能联网自动驾驶汽车理学硕士,"昆明理工大学, 车辆工程, 工作8年，GPA88"
曼彻斯特大学项目管理理学硕士,"重庆工商大学, 金融, 已毕业，GPA86，雅思6.5"
曼彻斯特大学高分子材料科学与工程理学硕士,"上海大学, 材料, 大四，GPA83.6，雅思7"
利物浦大学计算机科学理学硕士,"太原理工大学, 环境工程, 大四，GPA74.68"
伦敦大学玛丽皇后学院大数据科学理学硕士,"重庆大学, 机械电子工程, 大四，GPA79.96，雅思6"
利兹大学食品科学与营养理学硕士,"上海理工大学, 食品质量与安全, 大四，GPA81.39"
伯明翰大学人工智能与机器学习理学硕士,"南京信息工程大学, 信息工程, 大四，GPA85.06"
曼彻斯特大学建造项目管理理学硕士,"西南交通大学, 安全科学与工程, 大四，GPA83.71，雅思7.0"
华威大学国际技术管理理学硕士,"北京邮电大学, 软件工程/央财辅修金融, 大四，GPA82"
爱丁堡大学信息学理学硕士,"南京理工大学, 自动化专业, 大四，GPA88.2，雅思6"
爱丁堡大学网络安全、隐私与信任理学硕士,"东南大学, 信息工程, 大四，GPA89，雅思7.5，GRE330"
卡迪夫大学计算机和信息技术管理理学硕士,"太原理工大学, 环境工程, 大四，GPA74.68"
利兹大学运输规划理学硕士,"大连海事大学, 交通运输（卓越工程师）, 大四，GPA88.8，雅思6.5"
利兹大学地理信息系统理学硕士,"桂林理工大学, 地理信息系统, 4年工作经验，GPA86"
伦敦大学国王学院工程与管理理学硕士,"南开大学, 工业工程, 工作一年，GPA86，雅思7.0"
伯明翰大学高级工程管理：运营管理理学硕士,"西南交通大学, 安全科学与工程, 大四，GPA83.71，雅思7.0"
伦敦大学国王学院工程与管理理学硕士,"大连理工大学, 软件工程+金融辅修, 大四，GPA81"
谢菲尔德大学数据分析理学硕士,"南京信息工程大学, 信息工程, 毕业，GPA85.06"
爱丁堡大学计算机科学理学硕士,"东南大学, 信息工程, 大四，GPA89，雅思7.5，GRE330"
卡迪夫大学计算机学理学硕士,"太原理工大学, 环境工程, 大四，GPA74.68"
爱丁堡大学计算机科学理学硕士,"华中科技大学, 计算机专业, 工作8年，GPA85.63，雅思7"
华威大学方案和项目管理理学硕士,"重庆大学, 房地产开发与管理, 大四，GPA81，雅思6.5"
曼彻斯特大学商业项目管理理学硕士,"上海立信会计金融学院, 经济学, 已毕业，GPA88.88"
伦敦大学学院运输理学硕士,"海南大学, 交通运输, 大四，GPA84.18"
东安格利亚大学计算机科学理学硕士,"太原理工大学, 环境工程, 大四，GPA74.68"
肯特大学计算机科学理学硕士,"太原理工大学, 环境工程, 大四，GPA74.68"
伦敦大学玛丽皇后学院大数据科学理学硕士,"南京信息工程大学, 信息工程, 毕业，GPA85.06"
伦敦大学玛丽皇后学院人工智能理学硕士,"南京信息工程大学, 信息工程, 毕业，GPA85.06"
伯明翰大学高级化学工程（能源方向）理学硕士,"华南理工大学, 能源化学工程, 大四，GPA3.53，雅思6"
伦敦大学学院项目与企业管理理学硕士,"以色列理工学院, 土木与环境工程, 大四，GPA78，雅思6.5"
南安普顿大学应用地理信息系统与遥感理学硕士,"桂林理工大学, 地理信息系统, 3年工作经验，GPA86"
伦敦大学学院地理空间科学（地理信息科学和计算）,"中国地质大学（武汉）, 地球信息科学与技术, 应届毕业生，GPA82.76"
曼彻斯特大学生物材料学理学硕士,"上海大学, 材料, 大四，GPA83.6，雅思7"
谢菲尔德大学应用地理信息系统理学硕士,"桂林理工大学, 地理信息系统, 3年工作经验，GPA86"
阿伯丁大学地理信息系统理学硕士,"桂林理工大学, 地理信息系统, 3年工作经验，GPA86"
伦敦大学学院信息安全理学硕士,"东南大学, 信息工程, 大四，GPA89，雅思7.5，GRE330"
利兹大学高级计算机科学（数据分析）理学硕士,"北京邮电大学, 软件工程/央财辅修金融, 大四，GPA82"
伦敦大学国王学院机器人学理学硕士,"天津大学, 过程装备与控制工程, 大四，GPA84.5，雅思7"
利兹大学高级计算机科学理学硕士,"北京邮电大学, 计算机, 大四，GPA82"
曼彻斯特大学热能与流体工程理学硕士,"苏州大学, 能源与动力工程, 大四，GPA82，雅思6.5"
爱丁堡大学电力工程理学硕士,"华中科技大学, 电气工程及其自动化  , 大四，GPA83.7，雅思6.5"
爱丁堡大学地理信息科学理学硕士,"中国地质大学（武汉）, 地球信息科学与技术, 应届毕业生，GPA82.76"
帝国理工学院控制与优化理学硕士,"中国地质大学（北京）, 电气工程及自动化, 大四，GPA87.05，托福90"
帝国理工学院模拟与数字集成电路设计理学硕士,"电子科技大学, 电子科学与技术, 大四，GPA87.82"
华威大学方案和项目管理理学硕士,"天津大学, 过程装备与控制工程, 大四，GPA3.26，托福90"
华威大学电子商务管理理学硕士,"中山大学, 大气科学学院, 大四，GPA87，雅思7.5，GRE319"
曼彻斯特大学通信与信号处理理学硕士,"南京农业大学, 电气电子, 大四，GPA3.76，雅思6.0"
谢菲尔德大学高级计算机科学理学硕士,"北京邮电大学, 计算机, 大四，GPA82"
曼彻斯特大学高级控制与系统工程理学硕士,"华中科技大学, 电气工程及其自动化  , 大四，GPA83.7，雅思6.5"
曼彻斯特大学机械工程设计理学硕士,"重庆大学, 机械工程, 大五，GPA85.46，雅思6.5"
曼彻斯特大学高级制造技术与系统管理理学硕士,"重庆大学, 机械工程, 大五，GPA85.46，雅思6.5"
南安普顿大学移动通信和智能网络理学硕士,"哈尔滨工程大学, 通信工程, 大四，GPA86.69"
曼彻斯特大学工程项目管理理学硕士,"天津大学, 过程装备与控制工程, 大四，GPA3.26，托福90"
曼彻斯特大学结构工程理学硕士,"长安大学, 土木工程, 大四，GPA84.9，雅思6"
曼彻斯特大学高级控制与系统工程理学硕士,"中国地质大学（北京）, 电气工程及自动化, 大四，GPA87.05，托福90"
曼彻斯特大学电力系统工程理学硕士,"华中科技大学, 电气工程及其自动化  , 大四，GPA83.7，雅思6.5"
伦敦大学国王学院电子工程与管理理学硕士,"东南大学, 测控技术与仪器, 大四，GPA3.06，雅思7"
曼彻斯特大学发展项目管理与实施理学硕士,"深圳大学, 金融学, 大四，GPA83.3，雅思6.5"
曼彻斯特大学高级控制与系统工程理学硕士,"天津大学, 过程装备与控制工程, 大四，GPA84.5，雅思7"
曼彻斯特大学工程项目管理理学硕士,"北华大学, 工程管理, 毕业半年，GPA89.4，托福74"
伦敦大学国王学院电子工程与管理理学硕士,"华中科技大学, 电气工程及其自动化  , 大四，GPA83.7，雅思6.5"
伦敦大学学院遥感与环境制图理学硕士,"河海大学, 测绘工程, 大四，GPA84.5，雅思6"
伦敦大学学院遥感与环境制图理学硕士,"西南交通大学, 测绘, 毕业半年，GPA82.32"
兰卡斯特大学电子工程学理学硕士,"浙江农林大学, 电子信息工程, 已毕业，GPA3.55"
伦敦大学国王学院电子工程与管理理学硕士,"重庆大学, 自动化, 毕业，GPA78.31"
伦敦大学国王学院人工智能理学硕士,"中南大学, 信息管理与信息系统, 大四，GPA84.78"
帝国理工学院环境工程理学硕士,"南开大学, 环境工程, 大四，GPA87.4，雅思7.5"
伦敦大学国王学院移动通信与个人通信理学硕士,"北京化工大学, 自动化, 大四，GPA83.23，雅思6.5"
伦敦大学国王学院移动通信与个人通信理学硕士,"北京交通大学, 通信工程, 大四，GPA3.42，雅思7"
曼彻斯特大学污染与环境控制理学硕士,"广东以色列理工学院, 化学工程与工艺, 大四，GPA82"
曼彻斯特大学地理信息科学理学硕士,"中国地质大学（武汉）, 地球信息科学与技术, 应届毕业生，GPA82.76"
约克大学嵌入式无线系统理学硕士,"浙江农林大学, 电子信息工程, 已毕业，GPA3.55"
萨塞克斯大学5G移动通信与智能嵌入式系统理学硕士（带一年期实习项目）,"浙江农林大学, 电子信息工程, 已毕业，GPA3.55"
曼彻斯特大学高级计算机科学理学硕士,"陕西师范大学, 计算机科学与技术, 大四，GPA86.8"
纽卡斯尔大学嵌入式系统与物联网理学硕士,"浙江农林大学, 电子信息工程, 已毕业，GPA3.55"
谢菲尔德大学生物化学工程与工业管理工程理学硕士,"甘肃农业大学, 生物技术植物方向, 5年工作经验，GPA79"
帝国理工学院计算机理学硕士,"东南大学, 信息工程, 大四，GPA89，雅思7.5，GRE330"
曼彻斯特大学通信与信号处理理学硕士,"北京交通大学, 通信工程, 大四，GPA3.42，雅思7"
格拉斯哥大学可持续水环境理学硕士,"广东以色列理工学院, 化学工程与工艺, 大四，GPA82"
谢菲尔德大学机器人学理学硕士,"天津大学, 过程装备与控制工程, 大四，GPA84.5，雅思7"
伦敦大学国王学院城市信息学理学硕士,"华中农业大学, 信息管理与信息系统, 大四，GPA86.23"
谢菲尔德大学先进控制与系统工程理学硕士,"四川大学, 电气工程及其自动化, 大四，GPA84，雅思5.5"
利兹大学 高性能制图与游戏工程理学硕士 ,"北京工商大学, 计算机, 大四，GPA3.61，托福106，GRE320"
曼彻斯特大学地理信息科学理学硕士,"西南交通大学, 测绘, 毕业半年，GPA82.32"
格拉斯哥大学生物医学科学理学硕士,"中国药科大学, 药物制剂, 已毕业，GPA82"
谢菲尔德大学先进控制与系统工程理学硕士,"西安科技大学, 电子科学与技术, 两年工作经验，GPA81"
伦敦大学学院环境系统工程理学硕士,"南开大学, 环境工程, 大四，GPA87.4，雅思7.5"
谢菲尔德大学自动化与智能系统理学硕士,"重庆大学, 自动化, 毕业，GPA78.31"
华威大学电力工程力学硕士,"华中科技大学, 电气工程及其自动化  , 大四，GPA83.7，雅思6.5"
谢菲尔德大学先进控制与系统工程理学硕士,"四川大学, 自动化, 毕业，GPA2.86"
伯明翰大学人工智能与机器学习理学硕士,"武汉大学, 电子信息, 2年工作经验，GPA80，雅思6.0"
利兹大学 国际建设管理和工程理学硕士 ,"东南大学, 土木工程, 毕业1年半，GPA78.41"
谢菲尔德大学先进控制与系统工程理学硕士,"北京化工大学, 自动化, 大四，GPA83.23，雅思6.5"
格拉斯哥大学生物医学工程理学硕士,"西安交通大学, 生物医学工程, 已毕业，GPA77.82"
纽卡斯尔大学云计算理学硕士,"安徽建筑大学, 物联网工程, 大四，GPA81.16"
利物浦大学大数据与高性能运算理学硕士,"安徽建筑大学, 物联网工程, 大四，GPA81.16"
南安普顿大学计算机科学理学硕士,"南京师范大学, 自动化, 今年刚毕业，GPA82.39"
格拉斯哥大学地理空间与测绘研究理学硕士,"西南交通大学, 测绘, 刚毕业，GPA82.32"
布里斯托大学高级微电子系统工程理学硕士,"华中科技大学, 电气工程及其自动化  , 大四，GPA83.7，雅思6.5"
南安普顿大学电子工程理学硕士,"北京化工大学, 通信工程, 大四，GPA3.29"
格拉斯哥大学电子电气工程理学硕士,"北京化工大学, 通信工程, 大四，GPA3.29"
伯明翰大学应用气象学与气候学理学硕士,"南京信息工程大学, 大气科学, 大四，GPA2.97，雅思6.5"
布里斯托大学工程管理学理学硕士,"天津大学, 过程装备与控制工程, 大四，GPA3.26，托福90"
布里斯托大学计算机科学理学硕士,"中山大学, 大气科学, 大四，GPA3.63"
爱丁堡大学数量遗传学与基因组分析理学硕士,"浙江大学, 茶学, 大四，GPA89.14，雅思7.5"
格拉斯哥大学软件开发理学硕士,"天津大学, 制药工程, 毕业，GPA3.5，雅思7.0"
伦敦大学学院环境建模理学硕士,"南开大学, 环境工程, 大四，GPA87.4，雅思7.5"
曼彻斯特大学高级控制与系统工程理学硕士,"南京理工大学, 自动化专业, 大四，GPA88.2，雅思6"
格拉斯哥大学电子电气工程理学硕士,"四川大学, 自动化, 毕业，GPA2.86"
格拉斯哥大学地理信息技术与制图学理学硕士,"河海大学, 测绘工程, 大四，GPA84.5，雅思6"
格拉斯哥大学地理空间与测绘研究理学硕士,"河海大学, 测绘工程, 大四，GPA84.5，雅思6"
伦敦大学学院生化工程理学硕士,"浙江大学, 茶学, 大四，GPA89.14，雅思7.5"
曼彻斯特大学项目管理理学硕士,"上海海事大学, 金融, 大四，GPA86.5"
曼彻斯特大学项目管理理学硕士,"上海立信会计金融学院, 国际经济与贸易, 大四，GPA86.22"
曼彻斯特大学商业项目管理理学硕士,"澳门科技大学, 会计, 大四，GPA84.3，雅思6.5"
诺丁汉大学化学工程理学硕士,"华南理工大学, 能源化学工程, 大四，GPA3.53，雅思6"
埃克塞特大学工程商业管理理学硕士,"西安工业大学, 会计, 大四，GPA80"
谢菲尔德大学应用地理信息系统理学硕士,"南京信息工程大学, 大气科学, 大四，GPA2.97，雅思6.5"
曼彻斯特大学高级控制与系统工程理学硕士,"北京化工大学, 自动化, 大四，GPA83.23，雅思6.5"
纽卡斯尔大学云计算理学硕士,"吉林财经大学, 计算机科学与技术, 一年工作经验，GPA77"
