school,applicant
南洋理工大学科技创业与创新（中文授课）,"上海大学, 金融 , 大四，GPA85.03，无语言成绩"
南洋理工大学科技创业与创新（英文授课）,"对外经济贸易大学, 商务英语, 大四，GPA3.58，托福109，GRE324"
南洋理工大学科技创业与创新（英文授课）,"上海海事大学, 港口航道与海岸工程, 三年以上工作经验，GPA3.26，雅思6.5"
南洋理工大学科技创业与创新（中文授课）,"郑州大学, 金融, 三年以上工作经验，GPA87.33，雅思6.0"
南洋理工大学科技创业与创新（中文授课）,"厦门大学, 传播, 三年以上工作经验，GPA3.3，无语言成绩"
南洋理工大学科技创业与创新（英文授课）,"厦门大学, 都柏林学院（会计）, 已毕业，GPA83，雅思6.5"
南洋理工大学科技创业与创新（英文授课）,"中国海洋大学, 会计, 大四，GPA3.4，雅思6.5"
南洋理工大学科技创业与创新（中文授课）,"中山大学, 大气科学, 三年工作经验，GPA3.6，雅思6.0"
南洋理工大学科技创业与创新（英文授课）,"北京师范大学, 心理学, 已毕业，GPA3.4，雅思6.5"
南洋理工大学科技创业与创新（中文授课）,"上海财经大学, 会计学, 已毕业，GPA3.2，雅思6.5"
南洋理工大学科技创业与创新（英文授课）,"浙江大学, 信息资源管理, 三年以上工作经验，GPA78.8，雅思7.0"
南洋理工大学科技创业与创新（英文授课）,"南京航空航天大学, 金融, 大四，GPA4.1，雅思6.5"
南洋理工大学科技创业与创新（中文授课）,"北京工业大学, 信息管理与信息系统, 已毕业，GPA85.53，雅思6.0"
南洋理工大学科技创业与创新（英文授课）,"上海大学, 工商管理, 大四，GPA85，雅思7.5"
南洋理工大学应用经济学,"上海交通大学, 经济学, 两年工作经验，GPA85，雅思7.0，GMAT680"
南洋理工大学应用经济学,"中南财经政法大学, 国际经济与贸易, 大四，GPA91.49，雅思7.0，GMAT680"
新加坡管理大学管理学,"宁波诺丁汉大学, 国际商务与经济, 大四，GPA67，雅思6.5"
新加坡国立大学经济学,"哈尔滨工业大学（威海）, 会计学, 大四，GPA89，雅思7.0"
新加坡国立大学经济学,"东北财经大学, 工程管理, 已毕业，GPA85，托福107，GRE335"
新加坡国立大学经济学,"中国海洋大学, 会计学, 大四，GPA3.75，雅思7.0"
新加坡国立大学经济学,"上海交通大学, 经济学, 两年工作经验，GPA85，雅思7.0，GMAT680"
新加坡管理大学商业信息技术硕士,"上海对外经贸大学, 信息管理, 大四，GPA88，雅思7.0"
新加坡国立大学金融工程,"中国人民大学, 数学+金融, 大四，GPA83，雅思6.5"
新加坡国立大学经济学,"南京大学, 经济学, 一年工作经验，GPA4.2，雅思6.5"
新加坡管理大学数量金融,"佩珀代因大学, 计算机专业, 已毕业，GPA3.2，免语言成绩，GMAT640"
新加坡管理大学商业信息技术硕士,"浙江大学, 信息资源管理, 三年以上工作经验，GPA78.8，雅思7.0"
新加坡国立大学经济学,"厦门大学, 会计, 大四，GPA90，雅思7.0"
新加坡国立大学经济学,"中国人民大学（苏州）, 金融, 大四，GPA86，雅思7.0，GRE327"
新加坡管理大学经济学理学硕士,"宁波诺丁汉大学, 金融财务与管理, 大四，GPA76.57，雅思7.5"
南洋理工大学应用经济学,"哈尔滨工业大学（威海）, 国际经济与贸易, 大四，GPA89.36，雅思7.0，GRE319"
南洋理工大学应用经济学,"香港中文大学, 经济学, 大四，GPA87，雅思7.0"
南洋理工大学应用经济学,"中南财经政法大学, 经济管理试验班, 大四，GPA91.02，雅思7.0，GMAT650"
南洋理工大学应用经济学,"加州大学欧文分校, 商务经济, 已毕业，GPA3.76，GRE336"
南洋理工大学应用经济学,"山东大学（威海）, 金融, 大四，GPA90.4，雅思6.5"
南洋理工大学金融学,"中国人民大学, 公共事业管理，辅修财务管理, 已毕业，GPA85.52，雅思7"
南洋理工大学金融学,"复旦大学, 经济学, 一年工作经验，GPA3.14，雅思7"
新加坡国立大学定量金融,"南京大学, 经济学, 一年工作经验，GPA4.2，雅思6.5"
新加坡国立大学定量金融,"上海交通大学, 金融, 大四，GPA87，雅思6.5"
新加坡国立大学经济学,"中国人民大学, 财务管理, 已毕业，GPA3.5，雅思:6.5(L:6.0/R:7.0/W:6.5/S:7.0)"
新加坡国立大学经济学,"中国人民大学, 会计学, 大四，GPA87，雅思6.5"
新加坡国立大学经济学,"中国人民大学, 会计, 大四，GPA3.58，雅思7"
新加坡国立大学经济学,"香港中文大学, 经济, 大四，GPA3.76，雅思7"
新加坡管理大学应用金融学,"广东财经大学, 国际商务+投资与金融, 大四，GPA3.96，雅思7"
新加坡国立大学经济学,"中国人民大学, 经济学, 大四，GPA3.49，托福104"
新加坡国立大学经济学,"华东师范大学, 经济学, 大四，GPA89.07，雅思8"
新加坡国立大学经济学,"山东大学（威海）, 金融, 大四，GPA90.4，雅思6.5"
新加坡管理大学应用金融学,"广东金融学院, 会计, 大四，GPA3.04，雅思6.5"
南洋理工大学会计学,"西南财经大学, 会计/法学双学位, 已毕业，GPA85.85，雅思7，GMAT750"
南洋理工大学会计学,"对外经济贸易大学, 财务管理, 大四，GPA85.1，雅思7.0，GMAT660"
南洋理工大学管理经济学硕士（英文授课）,"上海财经大学, 财务管理, 4年工作经验，GPA3.53，雅思6.5"
南洋理工大学管理经济学硕士（英文授课）,"北京理工大学, 会计（国际班）, 一年工作经历，GPA82.3，雅思7，GMAT710"
南洋理工大学管理经济学硕士（英文授课）,"中国人民大学, 会计, 一年工作经验，GPA84，雅思6.5"
南洋理工大学管理经济学硕士（英文授课）,"中南大学, 财务管理, 1年工作经验，GPA82，雅思6.5"
南洋理工大学市场营销理学硕士,"里昂商学院, 工商管理, 大四，GPA14.03"
南洋理工大学管理经济学硕士（英文授课）,"中山大学, 金融辅修国际政治, 往届生，GPA3.2，雅思6.5"
南洋理工大学管理经济学硕士（英文授课）,"山东大学（威海）, 国际经济与贸易, 无工作经验，GPA85，雅思6.5"
南洋理工大学市场营销理学硕士,"上海外国语大学, 日语, 大四，GPA3.83，托福112"
南洋理工大学会计学,"上海财经大学, ACCA, 大四，GPA3.3，雅思7，GMAT680"
南洋理工大学会计学,"上海纽约大学, 金融, 大四，GPA3.4，雅思7.5"
新加坡国立大学人力资本管理与分析理学硕士,"暨南大学, 国际经济与贸易, 4年工作经验，GPA86.2，雅思7.0"
新加坡国立大学管理学,"上海财经大学, 劳动与社会保障, 已毕业，GPA3.13，雅思7，GRE326"
新加坡国立大学管理学,"华东师范大学, 金融学, 已毕业，GPA82.2，雅思7.0"
新加坡国立大学定量金融,"南京大学, 金融工程, 已毕业，GPA4.42，雅思6"
新加坡国立大学定量金融,"山东大学（威海）, 金融, 大四，GPA85，托福103"
新加坡国立大学定量金融,"对外经济贸易大学, 精算, 大四，GPA87.29，雅思7.5"
新加坡国立大学定量金融,"中国人民大学, 金融, 已毕业，GPA89.4，托福107，GRE317"
新加坡国立大学定量金融,"上海交通大学, 金融, 大四，GPA84，雅思7.5"
新加坡国立大学定量金融,"复旦大学, 国际经济与贸易, 大四，GPA84.2，雅思6.0"
南洋理工大学管理经济学硕士（中文授课）,"复旦大学, 政治学与行政，辅修新闻84, 毕业一年，GPA3.07"
新加坡国立大学金融工程,"中央财经大学, 金融学, 大四，GPA91.47，雅思6.5"
新加坡国立大学金融工程,"伊利诺伊大学香槟分校, 数学, 大四，GPA3.8，GMAT760"
南洋理工大学管理经济学硕士（中文授课）,"上海交通大学, 金融学, 2年工作经验，GPA82.5"
南洋理工大学管理经济学硕士（中文授课）,"电子科技大学, 翻译, 20年毕业，GPA3.5，雅思6.5"
新加坡国立大学定量金融,"复旦大学, 财务管理, 大四，GPA3.44，雅思7.0，GMAT710"
南洋理工大学管理经济学硕士（中文授课）,"电子科技大学, 网络工程, 大四，GPA85.35"
南洋理工大学应用经济学,"中国人民大学, 金融, 大四，GPA83，雅思6.5"
南洋理工大学管理经济学硕士（中文授课）,"武汉大学, 金融学, 毕业1年，GPA3.36"
南洋理工大学管理经济学硕士（中文授课）,"南京大学, 经济, 已毕业，GPA83.6，雅思6"
新加坡国立大学定量金融,"上海交通大学, 金融, 大四，GPA84.55，雅思6.5"
新加坡管理大学数量金融,"东北大学秦皇岛分校, 会计学专业, 7年工作经验，GPA84，雅思7"
新加坡国立大学管理学,"香港科技大学, information system & management双学位, 大四，GPA82，雅思7.5"
南洋理工大学应用经济学,"湖南大学, 工商管理, 大四，GPA87，雅思7"
新加坡管理大学管理学,"华东理工大学, 人力资源, 大四，GPA3.2，托福104"
南洋理工大学知识管理,"东北财经大学, 酒店管理, 2年工作经验，GPA81.31，雅思7.5，GMAT660"
新加坡国立大学工商管理学硕士,"南京大学, 主专业大气科学第二专业金融工程, 两年工作经验，GPA83，雅思7，GMAT710"
新加坡国立大学风险企业创业硕士,"中国矿业大学（徐州）, 金融, 大四，GPA4.0，雅思6.5"
南洋理工大学知识管理,"西安交通大学, 工商管理, 已毕业，GPA82.8，雅思6.5"
南洋理工大学应用经济学,"北京理工大学, 国际会计（亨利商学院合办）, 已毕业，GPA87.6，雅思7.5，GMAT720"
南洋理工大学信息科学,"北京交通大学（威海）, 信息管理与信息系统, 大四，GPA88，雅思6.5"
南洋理工大学知识管理,"北京交通大学（威海）, 信息管理与信息系统, 大四，GPA88，雅思6.5"
新加坡国立大学数码金融科技理学硕士,"新南威尔士大学, 金融和计算机双学位, 大四，GPA86.62，雅思7.5，GRE329"
南洋理工大学管理经济学硕士（英文授课）,"武汉大学, 金融, 大四，GPA83.37，雅思6.5"
南洋理工大学信息系统,"重庆大学, 信息管理与信息系统, 应届毕业生，GPA81.61，雅思6.5"
南洋理工大学信息系统,"天津大学, 制药工程, 毕业，GPA3.5，雅思7.0"
南洋理工大学知识管理,"山东大学, 工程管理, 3年工作经验，GPA88，雅思7"
南洋理工大学知识管理,"深圳大学, 信息系统, 工作四年半，GPA83，雅思6"
南洋理工大学管理经济学硕士（中文授课）,"武汉大学, 生物制药/会计学, 大四，GPA3.5，雅思6.5"
南洋理工大学管理经济学硕士（中文授课）,"香港理工大学, 会计金融, 已毕业，GPA2.9，雅思7"
南洋理工大学应用经济学,"中国人民大学, 金融, 2020.06月毕业，GPA86，雅思7"
南洋理工大学应用经济学,"山东大学, 会计专业, 2年以上工作经验，GPA88.76，雅思7.5"
南洋理工大学信息科学,"山东大学, 工程管理, 2年以上工作经验，GPA88，雅思7"
南洋理工大学管理经济学硕士（英文授课）硕士,"中山大学, 会计学, 大四，GPA87，雅思6.5"
南洋理工大学管理经济学硕士（英文授课）硕士,"华南理工大学, 财务管理, 大四，GPA3.68，雅思7"
南洋理工大学管理经济学硕士（英文授课）硕士,"中国人民大学, 行政管理, 大四，GPA3.44，雅思6.5"
南洋理工大学管理经济学硕士（英文授课）硕士,"北京大学, 国际经济与贸易, 大四，GPA3.38，雅思6.5"
南洋理工大学管理经济学硕士（中文授课）硕士,"南开大学, 政治学与行政学, 大四，GPA87.34，雅思7"
南洋理工大学管理经济学硕士（中文授课）硕士,"南京大学, 财务管理, 已毕业，GPA85"
南洋理工大学管理经济学硕士（中文授课）硕士,"中国农业大学, 市场营销, 大四，GPA3.62"
新加坡国立大学科技硕士企业商业分析方向硕士,"华东师范大学, 通信工程, 大四，GPA3.21，雅思7.5"
新加坡国立大学商业分析硕士,"印第安纳大学伯明顿分校, 信息学, 1年工作经验，GPA3.5，GRE336"
新加坡国立大学风险企业创业硕士,"中国矿业大学（徐州）, 金融, 大四，GPA4.0，雅思6.5"
新加坡国立大学科技硕士企业商业分析方向硕士,"北京师范大学-香港浸会大学联合国际学院, 数据科学, 大四，GPA3.3，雅思7.0，GRE312"
新加坡管理大学应用金融学硕士,"西南财经大学, 金融, 2年工作经验，GPA85.66，雅思6.5"
新加坡管理大学经济学理学硕士,"西南财经大学, 金融, 2年工作经验，GPA85.66，雅思6.5"
新加坡管理大学金融经济学硕士,"西南财经大学, 金融, 2年工作经验，GPA85.66，雅思6.5"
新加坡国立大学科技硕士企业商业分析方向硕士,"厦门大学, 统计, 大四，GPA3.18，雅思7.5，GRE314"
南洋理工大学管理经济学硕士（英文授课）硕士,"澳大利亚国立大学, 会计金融, 2020.06月毕业，GPA5.81，雅思7.5，GMAT670"
南洋理工大学管理经济学硕士（英文授课）硕士,"宾夕法尼亚州立大学, 金融, 已毕业，GPA3.54"
南洋理工大学管理经济学硕士（英文授课）硕士,"中南大学, 国际经济与贸易, 大四，GPA88.05，雅思6.5"
南洋理工大学管理经济学硕士（英文授课）硕士,"西安交通大学, 工商管理, 已毕业，GPA82.8，雅思6.5"
南洋理工大学管理经济学硕士（英文授课）硕士,"加州大学伯克利分校, 政治经济学, 大四，GPA3.04"
南洋理工大学管理经济学硕士（英文授课）硕士,"四川大学, 经济学, 一年工作经验，GPA89.8，雅思7"
南洋理工大学管理经济学硕士（英文授课）硕士,"上海交通大学, 材料（辅修国贸）, 大四，GPA80，雅思7.0，GRE324"
新加坡国立大学科技硕士企业商业分析方向硕士,"中央财经大学, 金融学, 大四，GPA90.31，雅思8.0，GRE324"
南洋理工大学创业与创新（中文授课）硕士,"海南大学, 财务管理, 工作1年，GPA83.54，雅思6"
南洋理工大学创业与创新（英文授课）硕士,"海南大学, 财务管理, 工作1年半，GPA83.54，雅思6"
新加坡国立大学风险企业创业硕士,"天津外国语大学, 法语, 三年工作经验，GPA84.32，雅思7.5"
新加坡国立大学科技硕士企业商业分析方向硕士,"南开大学, 统计学, 大四，GPA83，雅思6.5"
南洋理工大学供应链和物流硕士,"华南理工大学, 物流工程, 大四，GPA3.32，雅思6.5"
南洋理工大学应用经济学硕士,"中国海洋大学, ACCA, 大四，GPA90.78，雅思7.0"
新加坡国立大学科技硕士企业商业分析方向硕士,"中山大学, 大气科学学院, 大四，GPA87，雅思7.5，GRE319"
南洋理工大学供应链和物流硕士,"湖南大学, 工业工程, 大四，GPA85.82，雅思7"
新加坡国立大学市场营销分析与见解理学硕士,"中山大学, 大气科学学院, 大四，GPA87，雅思7.5，GRE319"
新加坡国立大学科技硕士企业商业分析方向硕士,"香港中文大学（深圳）, 环球商务管理, 大四，GPA84.3，雅思7.0，GMAT660"
南洋理工大学创业与创新（英文授课）硕士,"广西大学, 金融学（中美校际交流）, 应届毕业生，GPA85.13"
新加坡管理大学经济学理学硕士,"柯伊学院, 经济, 已毕业，GPA2.78"
新加坡国立大学会计硕士,"香港中文大学（深圳）, 会计, 大四，GPA84，雅思7，GMAT670"
新加坡国立大学会计硕士,"东北财经大学, 会计, 大四，GPA92.51，雅思7.0"
新加坡国立大学经济学硕士,"四川大学, 经济学, 一年工作经验，GPA89.8，雅思7"
南洋理工大学金融学硕士,"上海财经大学, 财务管理, 半年工作经验，GPA3.71，雅思7.5，GMAT720"
南洋理工大学创业与创新（中文授课）硕士,"上海外国语大学, 经济学 辅修英语, 大四，GPA83，雅思6.5"
南洋理工大学创业与创新（中文授课）硕士,"武汉理工大学, 电子信息, 大四，GPA88.3，托福83"
南洋理工大学管理经济学硕士（中文授课）硕士,"中山大学, 金融, 大四，GPA82，托福100，GMAT660"
南洋理工大学管理经济学硕士（中文授课）硕士,"北京理工大学, 国际经济与贸易, 大四，GPA85.41"
新加坡国立大学风险企业创业硕士,"对外经济贸易大学, 阿拉伯语（经贸方向, 4年工作经验，GPA3.2，雅思7.5"
南洋理工大学创业与创新（英文授课）硕士,"澳门大学, 工商管理-企业财务监控, 大四，GPA3.45，雅思7"
南洋理工大学管理经济学硕士（中文授课）硕士,"西安交通大学, 工商管理, 已毕业，GPA82.8，雅思6.5"
南洋理工大学管理经济学硕士（中文授课）硕士,"南开大学, 旅游管理, 大四，GPA80.93，雅思6.5"
南洋理工大学管理经济学硕士（中文授课）硕士,"复旦大学, 会计学, 大四，GPA3.11，雅思6.5"
南洋理工大学管理经济学硕士（中文授课）硕士,"华中科技大学, 市场营销, 大四，GPA3.53，托福83"
新加坡国立大学经济学硕士,"悉尼大学, 金融/商业分析, 大三，GPA74.7"
南洋理工大学创业与创新（中文授课）硕士,"华南理工大学, 国际贸易与经济, 两年工作经验，GPA80.68，雅思6"
南洋理工大学创业与创新（英文授课）硕士,"西南财经大学, 金融学, 大四，GPA83.43，雅思6.5"
南洋理工大学应用经济学硕士,"东北财经大学, 会计, 大四，GPA92.51，雅思7.0"
南洋理工大学创业与创新（英文授课）硕士,"华中师范大学, 网络与新媒体, 大四，GPA87.26，雅思7"
南洋理工大学应用经济学硕士,"四川大学, 经济学, 一年工作经验，GPA89.8，雅思7"
南洋理工大学创业与创新（英文授课）硕士,"复旦大学, 国际政治, 大四，GPA3.19，雅思7"
南洋理工大学金融科技硕士,"新南威尔士大学, 金融和计算机双学位, 大四，GPA86.62，雅思7.5，GRE329"
南洋理工大学创业与创新（英文授课）硕士,"对外经济贸易大学, 会计, 大四，GPA83.97，雅思7.0，GRE323"
新加坡国立大学经济学硕士,"吉林大学, 金融学, 大四，GPA88.28，雅思7，GMAT660"
南洋理工大学创业与创新（英文授课）硕士,"吉林大学, 英语+国际经济与贸易, 4年工作经验，GPA84.8，雅思7.0"
新加坡管理大学数量金融硕士,"厦门大学, 统计, 大四，GPA3.18，雅思7.5，GRE314"
南洋理工大学创业与创新（英文授课）硕士,"南京大学, 汉语国际教育, 4年工作经验，GPA84.8，雅思6.0"
南洋理工大学创业与创新（中文授课）硕士,"南京大学, 汉语国际教育, 4年工作经验，GPA84.8，雅思6.0"
南洋理工大学创业与创新（英文授课）硕士,"中央大学, 经营学, 已毕业，GPA92.91"
南洋理工大学创业与创新（英文授课）硕士,"东华大学, 金融, 四年工作经验，GPA81"
新加坡国立大学风险企业创业硕士,"大连理工大学, 英语, 3年工作经验，GPA79，雅思7"
新加坡国立大学风险企业创业硕士,"昆士兰大学, 经济, 应届毕业生，GPA5.7"
新加坡国立大学风险企业创业硕士,"澳大利亚国立大学, 会计金融, 2020.06月毕业，GPA5.81，雅思7.5，GMAT670"
新加坡国立大学风险企业创业硕士,"吉林大学, 英语+国际经济与贸易, 已毕业，GPA84.8，雅思7.0"
南洋理工大学金融学硕士,"对外经济贸易大学, 经济与金融, 工作3年，GPA83.7，雅思7.5，GMAT690"
新加坡管理大学管理学硕士,"香港中文大学（深圳）, 应用经济学, 大四，GPA78.27，雅思6.5"
新加坡管理大学管理学硕士,"澳门科技大学, 会计学, 大四，GPA87.6，雅思7"
南洋理工大学应用经济学硕士,"中国人民大学, 会计学, 大四，GPA3.81，雅思7"
新加坡国立大学经济学硕士,"武汉大学, 经济, 大四，GPA89.76，雅思8，GMAT690"
新加坡管理大学应用金融学硕士,"香港中文大学（深圳）, 应用经济学, 大四，GPA78.27，雅思6.5"
新加坡管理大学数量金融硕士,"上海立信会计金融学院, 应用统计, 大四，GPA86.64，雅思7"
南洋理工大学金融学硕士,"中央财经大学, 金融学, 大四，GPA90.31，雅思8.0，GRE324"
南洋理工大学应用经济学硕士,"香港中文大学（深圳）, 经济学, 大四，GPA3.87，托福110，GRE326"
新加坡国立大学定量金融硕士,"暨南大学, 金融学, 毕业半年，GPA3.9，雅思6.5"
南洋理工大学应用经济学硕士,"香港中文大学（深圳）, 应用经济学, 大四，GPA86，雅思6.5"
南洋理工大学应用经济学硕士,"南开大学, 金融, 已毕业，GPA82.67，雅思6.5"
南洋理工大学金融学硕士,"上海财经大学, 财务管理, 大四，GPA3.42，雅思7.0，GMAT710"
南洋理工大学金融学硕士,"澳门大学, 金融（金工方向）, 大四，GPA3.96，托福104，GRE320"
新加坡国立大学定量金融硕士,"中国人民大学, 金融, 大四，GPA3.68，雅思6.5"
新加坡国立大学定量金融硕士,"澳门大学, 金融（金工方向）, 大四，GPA3.96，托福104，GRE320"
新加坡管理大学专业会计硕士,"广州大学, 会计, 大四，GPA85，雅思7.0"
新加坡管理大学专业会计硕士,"东北财经大学, 会计, 大四，GPA92.51，雅思7.0"
新加坡国立大学定量金融硕士,"墨尔本大学, 会计与金融, 大四，GPA73.12"
新加坡国立大学定量金融硕士,"四川大学, 金融工程, 大四，GPA3.81，托福101，GRE322"
新加坡国立大学定量金融硕士,"四川大学, 金融双语, 大四，GPA3.63，雅思6.5"
新加坡国立大学金融工程硕士,"纽约大学, 经济&数学, 三年制最后一年，GPA3.54，GRE327"
新加坡国立大学定量金融硕士,"华东师范大学, 金融工程, 大四，GPA3.55，雅思6.0"
新加坡国立大学定量金融硕士,"南开大学, 金融, 已毕业，GPA82.67，雅思6.5"
南洋理工大学会计学硕士,"香港中文大学（深圳）, 会计, 大四，GPA86.5，雅思7.5，GMAT690"
南洋理工大学金融学硕士,"上海交通大学, 材料（辅修国贸）, 大四，GPA80，雅思7.0，GRE324"
新加坡管理大学应用金融学硕士,"常熟理工学院, 金融工程, 大四，GPA85.71，雅思6.5"
南洋理工大学应用经济学硕士,"苏州大学, 金融数学, 大四，GPA88，雅思7，GRE328"
新加坡管理大学应用金融学硕士,"东北财经大学, 会计, 大四，GPA92.51，雅思7.0"
新加坡国立大学定量金融硕士,"厦门大学, 金融, 大四，GPA83.44，雅思7.0，GMAT700"
新加坡国立大学定量金融硕士,"中国人民大学, 金融学, 大四，GPA84.73，雅思7，GMAT760"
新加坡管理大学数量金融,"SP Jain全球管理学院, 金融学, 大四，GPA86.6"
南洋理工大学应用经济学硕士,"北京工业大学, 金融学, 已毕业，GPA90.86，雅思7.5"
南洋理工大学金融学硕士,"天津大学, 金融学, 大四，GPA3.82，托福105，GRE327"
新加坡管理大学应用金融学硕士,"SP Jain全球管理学院, 金融学, 大四，GPA86.6"
新加坡国立大学经济学硕士,"对外经济贸易大学, 金融, 大四，GPA85，雅思6.5"
新加坡国立大学经济学硕士,"山东大学, 金融工程专业, 大四，GPA89，雅思7.5，GMAT660"
新加坡国立大学经济学硕士,"对外经济贸易大学, 金融学, 大四，GPA86.31，雅思7.0，GMAT690"
南洋理工大学金融学硕士,"华东理工大学, 会计, 大四，GPA89，雅思7.5，GMAT680"
南洋理工大学金融学硕士,"厦门大学, 统计专业, 大四，GPA84.1，雅思7.0，GRE322"
南洋理工大学金融学硕士,"中国人民大学, 金融学, 大四，GPA84.73，雅思7，GMAT760"
新加坡国立大学经济学硕士,"中国海洋大学, ACCA, 大四，GPA90.78，雅思7.0"
南洋理工大学金融学硕士,"中山大学, 心理学, 大四，GPA88，雅思7.5，GMAT700"
新加坡国立大学经济学硕士,"华东理工大学, 会计, 大四，GPA89，雅思7.5，GMAT680"
新加坡国立大学经济学硕士,"上海财经大学, 国际会计（ACCA）, 大四，GPA83.6，雅思7.5，GMAT700"
新加坡管理大学应用金融学硕士,"北京师范大学-香港浸会大学联合国际学院, 金融数学, 大四，GPA3.11，雅思6.5"
新加坡管理大学经济学理学硕士,"乐卓博大学, 商业, 大四，GPA79，雅思7.5，GMAT670"
南洋理工大学会计学硕士,"西南财经大学, 财务管理（双语实验班）, 大四，GPA3.3，雅思7.5，GMAT740"
新加坡国立大学经济学硕士,"厦门大学, 会计, 大四，GPA86.08，雅思8，GMAT700"
南洋理工大学金融学硕士,"北京理工大学, 会计学, 大四，GPA90.49，雅思7.5，GMAT730"
新加坡国立大学定量金融硕士,"西南财经大学, 金融学, 大四，GPA3.8，雅思7.5"
新加坡国立大学经济学,"西安交通大学, 经济统计学, 大四，GPA84.74，雅思6.5"
新加坡国立大学定量金融硕士,"苏州大学, 金融数学, 大四，GPA88，雅思7，GRE328"
新加坡国立大学定量金融硕士,"中南财经政法大学, 统计学, 大四，GPA90.3，雅思7，GRE323"
南洋理工大学金融学硕士,"西安交通大学, 会计学, 3年工作经验，GPA84.5，雅思7，GMAT730"
南洋理工大学会计学硕士,"厦门大学, 会计, 大四，GPA86.08，雅思8，GMAT700"
新加坡管理大学金融经济学硕士,"温州肯恩大学, 国际金融, 大四，GPA3.7，雅思6.5，GMAT640"
南洋理工大学商业分析理学硕士,"复旦大学, 经济, 大四，GPA81.7，雅思7.0，GMAT730"
新加坡国立大学定量金融硕士,"西南财经大学, 金融工程, 已毕业，GPA83.48，雅思7.0"
南洋理工大学管理经济学硕士（英文授课）硕士,"西北农林科技大学, 金融学, 五年工作经验，GPA86，雅思6.5"
南洋理工大学管理经济学硕士（英文授课）硕士,"中央财经大学, 财务管理, 已毕业，GPA81.69，雅思6.5，GMAT690"
南洋理工大学管理经济学硕士（英文授课）硕士,"罗格斯大学, 金融学, 应届毕业，GPA2.99"
新加坡国立大学定量金融硕士,"西南财经大学, 经济与管理国际化创新人才班, 大四，GPA84.5，雅思6.5"
新加坡国立大学定量金融硕士,"西南财经大学, 金融智能与信息管理, 半年工作经验，GPA3.7，雅思7.0，GMAT690"
新加坡国立大学定量金融硕士,"南京大学, 金融工程, 大四，GPA89，雅思6.5"
新加坡国立大学定量金融硕士,"武汉大学, 金融, 已毕业，GPA3.76，托福100，GMAT710"
新加坡国立大学定量金融硕士,"山东大学, 金融工程专业, 大四，GPA89，雅思7.5，GMAT660"
新加坡国立大学定量金融硕士,"西安交通大学, 会计学, 3年工作经验，GPA84.5，雅思7，GMAT730"
新加坡国立大学定量金融硕士,"厦门大学, 统计专业, 大四，GPA84.1，雅思7.0，GRE322"
新加坡国立大学定量金融硕士,"上海财经大学, 国际会计（ACCA）, 大四，GPA83.6，雅思7.5，GMAT700"
新加坡国立大学定量金融硕士,"湖南大学, 财务管理（金融工程）, 大四，GPA86.08，雅思7.0"
南洋理工大学管理经济学硕士（英文授课）硕士,"中南大学, 国际经济与贸易, 1年工作经验，GPA87.14，雅思6.5"
南洋理工大学管理经济学硕士（英文授课）硕士,"中南财经政法大学, 会计学, 工作1年，GPA83.73，雅思7"
南洋理工大学管理经济学硕士（英文授课）硕士,"东北大学, 经济, 已毕业，GPA86.49，雅思7"
新加坡国立大学经济学硕士,"武汉大学, 金融学（国际金融试验班）, 大四，GPA3.75，雅思7.0，GMAT680"
新加坡国立大学经济学硕士,"复旦大学, 会计, 大四，GPA3.47，雅思7.5，GMAT660"
南洋理工大学会计学硕士,"上海财经大学, 国际会计（ACCA）, 大四，GPA83.6，雅思7.5，GMAT700"
南洋理工大学管理经济学硕士（英文授课）硕士,"悉尼大学, 金融, 2020.06月毕业，GPA69.5"
南洋理工大学管理经济学硕士（英文授课）硕士,"西南财经大学, 国际经济与贸易, 4年工作经验，GPA84.61，雅思6.5"
南洋理工大学管理经济学硕士（英文授课）硕士,"东南大学, 劳动与社会保障, 已毕业，GPA84.2，雅思6.5"
新加坡国立大学经济学硕士,"中国人民大学, 会计学, 大四，GPA3.81，雅思7"
新加坡国立大学经济学硕士,"中国人民大学, 金融, 大四，GPA3.68，雅思6.5"
新加坡国立大学经济学硕士,"中国人民大学, 金融学, 大四，GPA3.44，雅思6.5"
新加坡国立大学经济学硕士,"复旦大学, 经济系, 大四，GPA3.41，雅思7.5"
新加坡国立大学经济学硕士,"复旦大学, 公共事业管理, 1年工作经验，GPA3.53，雅思7.0，GMAT710"
新加坡国立大学经济学硕士,"苏州大学, 金融数学, 大四，GPA88，雅思7，GRE328"
南洋理工大学会计学硕士,"麦克马斯特大学, 会计, 大四，GPA90，GMAT660"
新加坡管理大学应用金融学硕士,"河北农业大学, 保险, 大四，GPA89.3，雅思6.5"
新加坡管理大学应用金融学硕士,"西南财经大学, 金融学(CFA国际化实验班), 大四，GPA86.7，雅思7.5，GMAT690"
南洋理工大学应用经济学硕士,"中央民族大学, 会计学, 1年工作经验，GPA3.81，雅思6.5"
南洋理工大学应用经济学硕士,"西南财经大学, 金融学, 2020应届生，GPA3.7，雅思6.5/6"
南洋理工大学应用经济学硕士,"伊利诺伊大学香槟分校, 经济学, 大四，GPA3.63，托福92，GMAT700"
南洋理工大学应用经济学硕士,"长安大学, 国际经济与贸易, 大四，GPA88.47，雅思6.5，GRE318"
南洋理工大学应用经济学硕士,"大连理工大学, 工商管理, 大四，GPA88，雅思7"
