school,applicant
香港中文大学计算机科学理学硕士,"西安交通大学, 大四，GPA84.22，雅思7.5"
香港科技大学机械工程理学硕士,"东北大学秦皇岛分校, 材料成型及控制工程, 已毕业，GPA86，托福87"
香港中文大学生物医学工程理学硕士,"上海交通大学, 生物医学工程, 大四，GPA77.04，托福85"
香港大学土木工程理学硕士（通用方向）,"山东大学, 土木工程, 已毕业，GPA82.88，雅思6.5"
香港科技大学环境健康与安全理学硕士,"华中农业大学, 环境工程, 大四，GPA3.36，雅思6.5"
香港中文大学营养、食品科学和技术理学硕士,"华南师范大学, 生物科学（师范）, 大四，GPA83，雅思6.5"
香港大学土木工程（通用方向）,"武汉大学, 土木工程, 大四，GPA3.59，雅思6.5"
香港科技大学工程企业管理理学硕士,"天津大学, 土木工程, 大四，GPA3.51，雅思7.0"
香港中文大学信息工程理学硕士,"山东大学（威海）, 电子信息工程, 大四，GPA82.66，雅思7.0"
香港中文大学生物化学及生物医学科学理学硕士,"重庆科技学院, 化学, 大四，GPA3.81，雅思7.0"
香港中文大学生物化学及生物医学科学理学硕士,"华南师范大学, 生物师范, 大四，GPA3.65，雅思7.5"
香港中文大学地理信息科学与智慧城市理学硕士,"大连理工大学, 城规, 大四，GPA84.9，雅思6.5"
香港理工大学工程商业管理理学硕士,"科廷大学新加坡校区, management, 已毕业，GPA68.17，托福112，GRE334"
香港中文大学系统工程与工程管理理学硕士,"苏州大学, 大四，GPA84，雅思7.0"
香港中文大学系统工程与工程管理理学硕士,"西北工业大学, 材料成型及控制工程, 已毕业，GPA81.65，雅思7.0"
香港中文大学系统工程与工程管理理学硕士,"武汉大学, 土木工程, 大四，GPA3.59，雅思6.5"
香港中文大学系统工程与工程管理理学硕士,"天津大学, 土木工程, 大四，GPA3.51，雅思7.0"
香港中文大学系统工程与工程管理理学硕士,"东北师范大学, 已毕业，GPA87，雅思7.5"
香港中文大学电子工程理学硕士,"中南大学, 机械设计制造及其自动化, 大四，GPA84.5，雅思6.5"
香港理工大学工程商业管理理学硕士,"湖南大学, 财务管理（金融工程）, 一年工作经验，GPA3.12，雅思6.5"
香港中文大学生物化学及生物医学科学理学硕士,"北京林业大学, 生物技术, 已毕业，GPA85.07，雅思6.5"
香港科技大学环境健康与安全理学硕士,"吉林大学, 环境科学, 已毕业，GPA2.68，雅思6.5"
香港中文大学电子商务与物流技术理学硕士,"同济大学, 工业工程, 大四，GPA88，雅思7.0"
香港科技大学土木基建工程与管理,"同济大学, 土木工程, 大四，GPA79.7，多邻国110"
香港城市大学能源及环境,"深圳大学, 新能源科学与工程, 大四，GPA86.2，雅思6.5"
香港城市大学建造管理,"南京农业大学, 土地资源管理, 已毕业，GPA82.6，多领国110"
香港城市大学工程管理,"上海大学, 测控技术与仪器, 大四，GPA81.23，六级517"
香港理工大学区块链科技,"北京工业大学, 软件工程, 大四，GPA86.61，托福81"
香港科技大学集成电路设计工程,"山东大学, 集成电路设计与集成系统, 大四，GPA78.54，雅思6.5"
香港城市大学工程管理,"深圳大学, 新能源科学与工程, 大四，GPA86.2，雅思6.5"
香港城市大学电子商务,"上海财经大学, 电子商务, 大四，GPA3.1，六级565"
香港中文大学通信工程（CUHKSZ）,"华南理工大学, 自动化, 大四，GPA80.34，雅思6.5"
香港城市大学材料工程与纳米技术,"苏州大学, 高分子材料与工程, 已毕业，GPA85，六级525"
香港城市大学电子资讯工程学,"山东大学, 集成电路设计与集成系统, 大四，GPA78.54，雅思6.5"
香港大学电气与电子工程,"华北电力大学, 电力, 已毕业，GPA89.78，托福95，GRE318"
香港城市大学电子资讯工程学,"北京化工大学, 电子信息工程, 大四，GPA84.34，雅思6.5"
香港科技大学化学工程及生物分子工程学,"以色列理工学院, 化工, 已毕业，GPA76.5，无语言成绩"
香港科技大学环境工程与管理,"河海大学, 给排水科学与工程, 已毕业，GPA80.8，雅思6.5"
香港城市大学多媒体资讯科技,"北京工业大学, 软件工程, 大四，GPA86.61，托福81"
香港大学电子商务与互联网计算,"北京交通大学, 通信工程, 三年工作经验，GPA84.8，雅思6.0"
香港理工大学工程商业管理,"广东外语外贸大学, 国际经济与贸易, 大四，GPA89.92，雅思6.5"
香港理工大学工程商业管理,"加州州立大学, 管理, 已毕业，GPA2.93，免语言成绩"
香港城市大学电子商务,"中南财经政法大学, 电子商务, 大四，GPA83.41，六级470"
香港大学机械工程,"北京航空航天大学, 机械工程, 大四，GPA88，雅思7.5，GRE329"
香港大学空间科学硕士,"上海大学, 物理, 大四，GPA88，雅思6.0"
香港大学运输政策与规划,"上海海事大学, 交通管理, 大四，GPA3.7，托福100"
香港城市大学多媒体资讯科技,"华中科技大学, 软件工程, 三年以上工作经验，GPA81.3，六级489"
香港城市大学多媒体资讯科技,"西安电子科技大学, 信息工程, 大四，GPA82，无语言成绩"
香港科技大学机械工程,"厦门大学, 材料科学, 已毕业，GPA86.17，雅思6.5"
香港城市大学计算机科学,"北京邮电大学, 计算机科学与技术, 大四，GPA85，雅思6.0"
香港城市大学计算机科学,"中山大学, 计算机科学与技术, 已毕业，GPA81，雅思7.0"
香港大学工业工程与物流管理,"东北大学, 工业工程, 大四，GPA3.66，雅思6.5"
香港大学建筑项目管理,"湖南大学, 工程管理, 三年工作经验，GPA82.9，雅思6.5"
香港中文大学机械与自动化工程,"四川大学, 自动化, 已毕业，GPA82，雅思7.0"
香港城市大学能源及环境,"北京师范大学, 资源环境科学, 大四，GPA82.63，雅思7.5"
香港城市大学能源及环境,"中山大学, 海洋科学, 已毕业，GPA81，雅思6.0"
香港城市大学机械工程,"华南理工大学, 能源与动力工程, 大四，GPA75，雅思6.0"
香港城市大学土木与建筑工程理学硕士,"同济大学, 土木工程, 大四，GPA79.7，六级518"
香港理工大学工程商业管理,"对外经济贸易大学, 金融学, 三年以上工作经验，GPA2.85，雅思7.0"
香港大学食品安全和毒理学,"华东师范大学, 生物科学, 大四，GPA3.16，雅思6.5"
香港大学土木工程（环境工程方向）,"华东理工大学, 环境工程, 大四，GPA81.14，雅思6.5"
香港大学人工智能,"湖南大学, 自动化, 已毕业，GPA84，雅思7.5，GRE330"
香港大学人工智能,"上海交通大学, 电气工程及其自动化, 大四，GPA80，雅思6.5"
香港科技大学工程企业管理,"东南大学, 物流管理, 大四，GPA86.29，雅思6.5"
香港科技大学工程企业管理,"吉林大学, 土木工程, 大四，GPA84.05，雅思7.0"
香港科技大学工程企业管理,"天津大学, 工程管理, 大四，GPA86，雅思6.5"
香港城市大学材料工程与纳米技术,"北京科技大学, 材料科学与工程, 大四，GPA84.1，六级495"
香港大学工业工程与物流管理,"南京航空航天大学, 机械工程, 已毕业，GPA76，雅思6.5"
香港科技大学信息技术,"华中科技大学, 计算机, 大四，GPA86，雅思8.0，GRE333"
香港大学土木工程（通用方向）,"东北林业大学, 工程管理, 大四，GPA83.38，多邻国115"
香港大学土木工程（通用方向）,"北京林业大学, 土木工程, 大四，GPA86.81，雅思7.0"
香港城市大学电子资讯工程学,"延边大学, 通信工程, 已毕业，GPA79.58，六级462"
香港城市大学建造管理,"南京林业大学, 风景园林, 两年工作经验，GPA85，六级521"
香港理工大学资讯科技,"郑州大学, 软件工程, 已毕业，GPA3.61，雅思6.0"
香港理工大学资讯科技,"北京工业大学, 软件工程, 已毕业，GPA3.12，雅思6.0"
香港理工大学国际航运及物流管理,"上海海事大学, 交通管理, 大四，GPA86.85，雅思6.5"
香港理工大学资讯科技,"山东大学（威海）, 机械设计制造及其自动化, 已毕业，GPA82.01，雅思7.0"
香港科技大学机械工程,"东北大学, 材料科学与工程, 已毕业，GPA3.4，托福87"
香港大学人工智能,"香港浸会大学, 计算机科学, 大四，GPA83.5，雅思6.5"
香港大学人工智能,"滑铁卢大学, 计算机, 大四，GPA76，免语言成绩"
香港大学工业工程与物流管理,"东南大学, 物流管理, 大四，GPA86.29，雅思6.5"
香港大学食品安全和毒理学,"暨南大学, 食品科学与工程, 大四，GPA86，雅思6.5"
香港中文大学电子商务与物流技术,"东北大学, 工业工程, 大四，GPA3.66，雅思6.5"
香港城市大学能源及环境,"华东理工大学, 环境工程, 大四，GPA81.14，雅思6.5"
香港城市大学多媒体资讯科技,"武汉理工大学, 电子信息工程, 一年工作经验，GPA84.97，雅思6.5"
香港城市大学多媒体资讯科技,"北京工业大学, 软件工程（实验班）, 大四，GPA82，雅思6.5"
香港城市大学能源及环境,"南开大学, 环境科学, 大四，GPA3.39，雅思6.0"
香港城市大学电子资讯工程学,"东北林业大学, 电气工程及其自动化, 大四，GPA85.68，托福113"
香港科技大学化学工程及生物分子工程学,"华南理工大学, 化学工程与工艺, 一年工作经验，GPA3.11，雅思6.5"
香港科技大学化学工程及生物分子工程学,"海南大学, 化学工程与工艺, 已毕业，GPA3.24，雅思6.5"
香港理工大学环境管理及工程学,"山东大学, 生态学, 大四，GPA83.65，雅思6.0"
香港大学机械工程,"华南理工大学, 车辆工程, 三年工作经验，GPA78.61，雅思6.0"
香港理工大学电子与信息工程,"天津大学, 测控技术与仪器, 已毕业，GPA75，雅思6.0"
香港城市大学电子资讯工程学,"大连理工大学, 电气工程及其自动化, 已毕业，GPA81.6，六级473"
香港城市大学电子资讯工程学,"北京林业大学, 电子信息科学与技术, 大四，GPA83.31，雅思7.0"
香港大学电气与电子工程,"华南师范大学, 电子信息科学与技术, 已毕业，GPA82.6，雅思6.0"
香港大学土木工程（通用方向）,"东南大学, 道路桥梁, 一年工作经验，GPA86.4，雅思6.0"
香港大学电气与电子工程,"华南理工大学, 自动化, 大四，GPA80.34，雅思6.5"
香港科技大学工程企业管理,"厦门大学, 化学, 大四，GPA84.18，托福98"
香港大学工业工程与物流管理,"苏州大学, 新能源材料与器件+工商管理, 大四，GPA87，雅思7.0"
香港科技大学工程企业管理,"东北大学, 工业工程, 大四，GPA3.66，雅思6.5"
香港科技大学土木基建工程与管理,"深圳大学, 土木工程, 大四，GPA86.5，雅思6.5"
香港科技大学电子工程,"华南理工大学, 电子科学与技术（卓越班）, 已毕业，GPA80.62，雅思7.0"
香港理工大学工程商业管理,"天津工业大学, 纺织工程+纺织服装管理, 已毕业，GPA3.21，雅思6.5"
香港科技大学集成电路设计工程,"华南理工大学, 电子科学与技术卓越班, 已毕业，GPA80.62，雅思7.0"
香港城市大学多媒体资讯科技,"北京林业大学, 电气工程及其自动化, 已毕业，GPA76.37，雅思6.5"
香港城市大学电子资讯工程学,"海南大学, 通信工程, 一年工作经验，GPA82.81，雅思7.0，GRE314"
香港理工大学生物医学工程,"湖南农业大学, 生物科学, 大四，GPA88.41，雅思6.0"
香港大学电气与电子工程,"华北电力大学, 电气工程及其自动化, 大四，GPA88.94，雅思7.0"
香港科技大学智能建筑物技术与管理,"东北林业大学, 工商管理, 大四，GPA82.54，雅思6.0"
香港城市大学生物医学工程,"北京航空航天大学, 生物医学工程, 大四，GPA3.57，雅思6.5"
香港大学土木工程（环境工程方向）,"大连理工大学, 环境生态工程, 大四，GPA87.7，雅思6.5"
香港科技大学化学工程及生物分子工程学,"广东以色列理工学院, 化学工程与工艺, 大四，GPA87.7，雅思6.5"
香港科技大学集成电路设计工程,"东北大学, 通信工程, 大四，GPA82，雅思6.5"
香港大学机械工程,"香港城市大学, 机械工程, 大四，GPA3.47，雅思6.5"
香港大学计算机科学,"中山大学, 计算机科学与技术, 已毕业，GPA81，雅思7.0"
香港大学计算机科学,"哈尔滨工业大学（威海）, 软件工程, 已毕业，GPA82.36，雅思6.5"
香港理工大学资讯科技,"对外经济贸易大学, 电子商务, 已毕业，GPA82，雅思6.5"
香港科技大学电信学,"清华大学, 电气电子, 大四，GPA3.21，托福92"
香港科技大学电信学,"东北大学, 通信工程, 大四，GPA82，雅思6.5"
香港科技大学电信学,"华南理工大学, 自动化, 大四，GPA3.31，雅思6.5"
香港科技大学电信学,"厦门大学, 电气工程及其自动化, 大四，GPA82.64，雅思6.5"
香港城市大学机械工程,"天津大学, 能源与动力工程, 一年工作经验，GPA3.13，无语言成绩"
香港科技大学电信学,"东北大学秦皇岛分校, 通信, 大四，GPA3.51，雅思6.5"
香港理工大学资讯科技,"暨南大学, 网络工程, 已毕业，GPA82，雅思6.5"
香港科技大学大数据科技,"清华大学, 自动化, 大四，GPA3.1，雅思6.5"
香港中文大学生物化学及生物医学科学,"华东师范大学, 生物科学, 大四，GPA3.44，雅思6.5"
香港大学计算机科学,"滑铁卢大学, 计算机, 大四，GPA76，免语言成绩"
香港中文大学电子商务与物流技术,"对外经济贸易大学, 国际经济与贸易（日语双学位）, 大四，GPA85，托福102，GRE328"
香港中文大学环境信息、健康与公共管理,"中山大学, 地理信息科学, 大四，GPA3.7，雅思6.5"
香港中文大学系统工程与工程管理,"厦门大学, 化学, 大四，GPA84.18，托福98"
香港中文大学营养、食品科学和技术,"华东师范大学, 生物科学, 大四，GPA3.16，雅思6.5"
香港中文大学生物化学及生物医学科学,"华东师范大学, 生物科学, 大四，GPA3.16，雅思6.5"
香港大学计算机科学,"马萨诸塞大学波士顿分校, 计算机, 大四，GPA3.53，免语言成绩"
香港城市大学计算机科学,"澳门科技大学, 计算机技术及其应用, 已毕业，GPA3.71，雅思6.5"
香港城市大学工程管理,"吉林大学, 土木工程, 大四，GPA84.05，六级563"
香港理工大学工程商业管理,"深圳大学, 新能源科学, 大四，GPA85.5，雅思6.0"
香港理工大学工程商业管理,"深圳大学, 新能源科学与工程, 大四，GPA86.2，雅思6.5"
香港大学计算机科学,"复旦大学, 电子, 大四，GPA3.13，托福104，GRE322"
香港大学计算机科学,"河南大学, 计算机, 大四，GPA88.26，免语言成绩"
香港大学计算机科学,"四川大学, 网络安全, 大四，GPA3.62，雅思6.5"
香港大学能源工程,"深圳大学, 新能源科学与工程, 大四，GPA85.2，雅思6.0"
香港大学能源工程,"深圳大学, 新能源科学, 大四，GPA85.5，雅思6.0"
香港大学能源工程,"深圳大学, 新能源科学与工程, 大四，GPA86.2，雅思6.5"
香港科技大学大数据科技,"清华大学, 电气电子, 大四，GPA3.21，托福92"
香港大学电气与电子工程,"南京理工大学, 电子信息, 已毕业，GPA2.86，雅思6.5"
香港大学应用地球科学,"武昌首义学院, 土木工程, 大四，GPA86.78，雅思6.0"
香港大学电气与电子工程,"北京邮电大学, 通信工程, 已毕业，GPA83.36，雅思7.0"
香港科技大学环境工程与管理,"华东理工大学, 环境工程, 大四，GPA81.15，雅思6.5"
香港科技大学环境工程与管理,"大连理工大学, 环境生态工程, 大四，GPA87.7，雅思6.5"
香港科技大学环境工程与管理,"西南交通大学, 环境工程, 大四，GPA87.12，雅思7.0"
香港大学电气与电子工程,"吉林大学, 电子信息科学与技术, 大四，GPA88.01，雅思6.5"
香港大学土木工程（通用方向）,"东南大学, 交通工程, 大四，GPA3.39，雅思7.0"
香港大学电气与电子工程,"华南师范大学, 光电信息科学与工程, 已毕业，GPA3.21，雅思6.0"
香港理工大学工程商业管理,"同济大学, 土木工程, 三年以上工作经验，GPA75，雅思7.5"
香港理工大学工程商业管理,"吉林大学, 生物制药（商务英语双学位）, 一年工作经验，GPA77.89，雅思7.0"
香港大学电气与电子工程,"华北电力大学, 电气工程及其自动化, 三年以上工作经验，GPA86.56，雅思6.5"
香港理工大学工程商业管理,"南京航空航天大学, 机械工程, 已毕业，GPA76，雅思6.5"
香港理工大学工程商业管理,"北京交通大学, 工程管理, 大四，GPA78，雅思7.0"
香港城市大学生物医学工程,"北京林业大学, 生物工程, 一年工作经验，GPA72.02，雅思6.5"
香港理工大学生物医学工程,"北京林业大学, 生物工程, 一年工作经验，GPA72.02，雅思6.5"
香港中文大学信息工程,"对外经济贸易大学, 信息管理与信息系统专业, 大四，GPA85.92，雅思7.5，GRE314"
香港科技大学机械工程,"香港城市大学, 机械工程, 大四，GPA3.47，雅思6.5"
香港大学工业工程与物流管理,"吉林大学, 工程管理, 大四，GPA84.47，雅思6.5"
香港大学工业工程与物流管理,"华东理工大学, 工程管理, 两年工作经验，GPA3.2，雅思6.5"
香港理工大学机械工程,"东华大学, 机械, 大四，GPA77.41，雅思6.0"
香港大学工业工程与物流管理,"上海海事大学, 物流管理, 大四，GPA85.89，雅思7.5"
香港科技大学工程企业管理,"天津大学, 工程管理, 一年工作经验，GPA3.53，雅思7.0"
香港理工大学机械工程,"华南理工大学, 车辆工程, 三年工作经验，GPA78.61，雅思6"
香港科技大学工程企业管理,"重庆大学, 工程管理, 已毕业，GPA84，托福92"
香港大学工业工程与物流管理,"西南交通大学, 交通工程, 大四，GPA81.75，雅思6.5"
香港理工大学资讯科技,"华东师范大学, 软件工程, 已毕业，GPA78.69，雅思6.0"
香港大学电气与电子工程,"海南大学, 通信工程, 一年工作经验，GPA82.81，雅思7"
香港科技大学环境科学与管理,"北京林业大学, 野生动物自然保护区, 大四，GPA92.78，雅思7"
香港理工大学电子与信息工程,"东华大学, 自动化, 大四，GPA81，雅思:6.0(L:7.5/R:5.5/W:6.0/S:5.5) 托福:，GRE: GMAT:"
香港大学创新设计与技术,"暨南大学, 自动化, 大四，GPA80.6，雅思6.5"
香港大学电气与电子工程,"华南理工大学, 电子科学与技术卓越班, 已毕业，GPA80.62，雅思7"
香港中文大学系统工程与工程管理,"北京林业大学, 土木工程, 大四，GPA86.81，雅思7"
香港中文大学系统工程与工程管理,"苏州大学, 新能源材料与器件+工商管理, 大四，GPA87，雅思7"
香港中文大学信息工程,"滑铁卢大学, 计算机, 大四，GPA76"
香港中文大学系统工程与工程管理,"武汉大学, 土木工程, 大四，GPA3.59，雅思6.5"
香港中文大学系统工程与工程管理,"大连理工大学, 车辆制造, 已毕业，GPA82.8，雅思6.5"
香港中文大学机械与自动化工程,"暨南大学, 自动化, 大四，GPA80.6，雅思6.5"
香港中文大学地理信息科学与智慧城市,"中山大学, 地理信息科学, 大四，GPA3.7，雅思6.5"
香港中文大学信息工程,"北京航空航天大学, 大四，GPA3.69，托福96"
香港中文大学电子商务与物流技术,"哈尔滨工业大学, 工业工程, 已毕业，GPA81.07，雅思7"
香港理工大学工业物流系统,"上海海事大学, 交通管理（新国航）, 已毕业，GPA82.1，雅思6.5"
香港科技大学智能建筑物技术与管理,"天津大学, 工程管理, 大四，GPA3.69，雅思:7.0(L:6.5/R:8.0/W:7.0/S:6.0)"
香港科技大学智能建筑物技术与管理,"北京林业大学, 土木工程, 大四，GPA86.81，雅思7"
香港理工大学土木工程,"深圳大学, 土木工程, 大四，GPA86.5，雅思6.5"
香港科技大学大数据科技,"武汉大学, 信息管理与信息系统, 大四，GPA3.76，雅思7.0"
香港科技大学智能建筑物技术与管理,"中国矿业大学（徐州）, 建筑学, 大四，GPA84，雅思6.5"
香港理工大学电子与信息工程,"北京邮电大学, 应用物理, 已毕业，GPA76.2，雅思6.5"
香港科技大学环境健康和安全,"西南交通大学, 环境工程, 大四，GPA87.12，雅思7"
香港大学工业工程与物流管理,"北京工业大学, 信息管理与信息系统, 已毕业，GPA85.56，雅思6"
香港理工大学电子与信息工程,"杭州电子科技大学, 电子信息工程, 已毕业，GPA3.82，雅思6.5"
香港科技大学环境健康和安全,"江南大学, 环境工程, 大四，GPA84.12，雅思6.5"
香港理工大学电子与信息工程,"中国矿业大学（徐州）, 电子信息工程, 大四，GPA3.41，雅思6.5"
香港理工大学电子与信息工程,"海南大学, 通信工程, 一年工作经验，GPA82.81，雅思7"
香港科技大学电信学,"东北大学, 通信工程, 大四，GPA86，雅思7.5"
香港理工大学电机工程,"哈尔滨工业大学, 电气工程, 其他，GPA75.63，雅思6.5"
香港浸会大学环境与公共卫生管理,"湖南大学, 能源与动力工程, 三年以上工作经验，GPA3.04，雅思6.5"
香港科技大学环境工程与管理,"江南大学, 环境工程, 大四，GPA84.12，雅思6.5"
香港科技大学机械工程,"大连理工大学, 过程装备与控制工程, 大四，GPA86.2，雅思6.5"
香港浸会大学绿色科技（能源）,"常州大学, 过程装备与控制, 大四，GPA77.38，462"
香港浸会大学绿色科技（能源）,"淮阴工学院, 土木工程, 三年以上工作经验，GPA83.57，雅思6"
香港科技大学信息技术,"澳门科技大学, 计算机技术及其应用, 已毕业，GPA3.71，雅思6.5"
香港科技大学电信学,"澳大利亚国立大学, 通信工程, 已毕业，GPA78"
香港科技大学电信学,"华南师范大学, 光电信息科学与工程, 已毕业，GPA3.55，雅思6.5"
香港科技大学电信学,"中国矿业大学（徐州）, 电子信息工程, 大四，GPA3.41，雅思6.5"
香港科技大学信息技术,"北京航空航天大学, 自动化, 一年工作经验，GPA3.63，托福102"
香港科技大学集成电路设计工程,"北京邮电大学, 应用物理, 已毕业，GPA76.2，雅思6.5"
香港科技大学电信学,"北京邮电大学, 应用物理, 已毕业，GPA76.2，雅思6.5"
香港理工大学工程商业管理,"中南大学, 材料科学与工程专业, 两年工作经验，GPA79.84"
香港大学工业工程与物流管理,"南京农业大学, 工业工程, 大四，GPA83.7，托福83"
香港理工大学工业物流系统,"南京农业大学, 工业工程, 应届毕业生，GPA78.82，雅思6.5"
香港科技大学工程企业管理,"天津大学, 工程管理, 大四，GPA3.69，雅思7.0"
香港科技大学电子工程,"澳大利亚国立大学, 通信工程, 已毕业，GPA78"
香港大学电气与电子工程,"北京交通大学, 机械电子工程, 已毕业，GPA85.6，雅思7"
香港科技大学电子工程,"东北大学, 通信工程, 大四，GPA86，雅思7.5"
香港中文大学生物医学工程,"北京化工大学, 生物医学工程, 已毕业，GPA3.09，雅思6.5"
香港中文大学计算机科学,"南京大学, 计算机科学与技术, 一年工作经验，GPA83.6，托福95"
香港中文大学信息工程,"华东师范大学, 计算机, 大四，GPA3.15，雅思6.5"
香港中文大学机械与自动化工程,"北京信息科技大学, 机器人工程, 大四，GPA86.5，雅思:6.5(L:6.5/R:7.5/W:6.0/S:6.0)"
香港中文大学机械与自动化工程,"山东大学（威海）, 机械自动化, 已毕业，GPA3.6，雅思7.0"
香港理工大学工业物流系统,"集美大学, 交通运输, 大四，GPA84.57，雅思6.5"
香港理工大学工程商业管理,"墨尔本大学, 房地产, 一年工作经验，GPA65"
香港中文大学信息工程,"四川大学, 网络安全, 大四，GPA3.62，雅思6.5"
香港中文大学计算机科学,"四川大学, 网络安全, 大四，GPA3.62，雅思6.5"
香港科技大学工程企业管理,"武汉大学, 土木工程, 大四，GPA3.59，雅思6.5"
香港中文大学电子工程,"中国矿业大学（徐州）, 电子信息工程, 大四，GPA3.41，雅思6.5"
香港中文大学电子工程,"华北电力大学, 电气工程及其自动化, 大四，GPA88.94，雅思7"
香港中文大学机械与自动化工程,"上海工程技术大学, 材料成型, 大四，GPA3.62，雅思7"
香港科技大学电子工程,"华南师范大学, 光电信息科学与工程, 大四，GPA3.55，雅思6.5"
香港中文大学营养、食品科学和技术,"华中农业大学, 营养食品科学, 大四，GPA83.72，雅思6.5"
香港理工大学工业物流系统,"上海海事大学, 物流管理, 大四，GPA85.89，雅思7.5"
香港理工大学工业物流系统,"北京工业大学, 信息管理与信息系统, 已毕业，GPA85.56，雅思6"
香港理工大学工业物流系统,"燕山大学, 工业工程（科廷大学双学位）, 大四，GPA86.48，雅思6.5"
香港中文大学系统工程与工程管理,"南京农业大学, 工业工程, 大四，GPA83.7，托福83"
香港中文大学电子商务与物流技术,"南京农业大学, 工业工程, 大四，GPA83.7，托福83"
香港科技大学大数据科技,"四川大学, 网络安全, 大四，GPA3.62，雅思6.5"
香港中文大学系统工程与工程管理,"华东理工大学, 工程管理, 2年工作经验，GPA3.2，雅思6.5"
香港中文大学电子商务与物流技术,"华东理工大学, 工程管理, 2年工作经验，GPA3.2，雅思6.5"
香港中文大学电子商务与物流技术,"东北师范大学, 供应链管理, 大四，GPA87.75，雅思6.5"
香港理工大学工程商业管理,"成都理工大学, 投资学, 应届毕业生，GPA82.6"
香港科技大学航空工程,"吉林大学, 车辆工程, 大四，GPA81"
香港城市大学能源及环境,"以色列理工学院, 化学工程, 毕业，GPA71.8"
香港理工大学环境管理及工程学,"中山大学, 海洋科学, 已毕业，GPA77，雅思6.0"
香港城市大学生物医学工程,"海南大学, 生物科学, 一年工作经验，GPA87.03"
香港理工大学城市信息学及智慧城市理学硕士,"华南师范大学, 地理信息系统, 工作七年，GPA83.83，雅思6.5"
香港理工大学工业物流系统硕士,"宁波大学, 物流管理, 毕业，GPA3.13，雅思7.0"
香港大学能源工程硕士,"苏州大学, 能源与动力工程, 大四，GPA82，雅思6.5"
香港城市大学电子资讯工程学硕士,"武汉理工大学, 系统控制, 大四，GPA77.5，雅思6.0"
香港城市大学电子资讯工程学硕士,"北京交通大学, 通信工程, 大四，GPA83，雅思6.5"
香港科技大学电信学硕士,"中山大学, 通信工程, 毕业，GPA3.3，雅思6.5"
香港中文大学系统工程与工程管理硕士,"东南大学, 交通工程 , 工作快4年，GPA84.25，雅思6.5"
香港城市大学电子资讯工程学硕士,"北京林业大学, 电子信息科学与技术, 大四，GPA83.6，雅思6.5"
香港中文大学系统工程与工程管理硕士,"苏州大学, 通信工程辅修国际经济贸易, 3年工作经验，GPA3.6，雅思6.5"
香港城市大学电子资讯工程学硕士,"西南大学, 自动化, 大四，GPA86.17，雅思7"
香港中文大学系统工程与工程管理硕士,"中国矿业大学（徐州）, 金融, 大四，GPA4.0，雅思6.5"
香港城市大学多媒体资讯科技硕士,"中山大学, 通信工程, 大四，GPA3.1，托福88"
香港大学机械工程硕士,"苏州大学, 能源与动力工程, 大四，GPA82，雅思6.5"
香港城市大学电子资讯工程学,"南京理工大学, 电子信息, 大四，GPA2.86，雅思6.5"
香港大学计算机科学硕士,"大连海事大学, 软件工程日语强化, 3年工作经验，GPA83，雅思6.5"
香港城市大学生物医学工程硕士,"西安交通大学, 生物医学工程, 毕业1年，GPA77.82"
香港大学应用地球科学硕士,"北京联合大学, 城规和人文地理, 两年工作经验，GPA3.56，雅思6.5"
香港大学机械工程硕士,"东北大学秦皇岛分校, 车辆工程, 工作1年半，GPA3.4，雅思6"
香港科技大学工程企业管理硕士,"湖南大学, 工业工程, 大四，GPA85.82，雅思7"
香港科技大学电信学硕士,"南京农业大学, 电气电子, 大四，GPA3.76，雅思6.0"
香港理工大学机械工程硕士,"东北大学秦皇岛分校, 车辆工程, 工作1年，GPA3.4，雅思6"
香港科技大学电信学硕士,"华中科技大学, 电子信息工程, 毕业大半年，做科研，GPA77.5，托福80"
香港科技大学智能建筑物技术与管理硕士,"大连理工大学, 建筑, 大四，GPA86.5，雅思7.0"
香港大学工业工程与物流管理硕士,"华南理工大学, 物流工程, 大四，GPA3.32，雅思6.5"
香港城市大学电子资讯工程学硕士,"华中科技大学, 电子信息工程, 毕业大半年，GPA77.5，托福80"
香港理工大学测绘及地理资讯学-地理资讯硕士,"华南师范大学, 地理信息系统, 大四，GPA83.83，雅思6.5"
香港大学电气与电子工程硕士,"北京交通大学, 通信工程, 大四，GPA83，雅思6.5"
香港中文大学系统工程与工程管理硕士,"哈尔滨工业大学（威海）, 机械设计制造及其自动化, 大四，GPA86.48，雅思6.5"
香港大学工业工程与物流管理硕士,"中国海洋大学, 物流管理, 大四，GPA85.7，雅思6.0"
香港中文大学电子商务与物流技术硕士,"南开大学, 工业工程, 毕业一年，GPA86，雅思7.0"
香港城市大学生物医学工程硕士,"以色列理工学院, 化学工程, 大四，GPA71.8"
香港中文大学营养、食品科学和技术硕士,"南京工业大学, 轻化工程, 大四，GPA86.59，雅思6.5"
香港理工大学资讯科技硕士,"华中科技大学, 电子信息工程, 毕业半年，GPA77.5，托福80"
香港中文大学计算机科学硕士,"同济大学, 信息安全, 工作半年，GPA82.46，托福98"
香港理工大学环境管理及工程学硕士,"南京工业大学, 轻化工程, 大四，GPA86.59，雅思6.5"
香港大学电气与电子工程硕士,"南京理工大学, 电子信息, 大四，GPA2.86，雅思6.5"
香港中文大学电子商务与物流技术硕士,"华南理工大学, 物流工程, 大四，GPA3.32，雅思6.5"
